onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.016	3	0.0	n/a	n/a	n/a	110	1	1	n/a
8.015	3	rep1	very unpleasant	1.736	5	158	2	1	encoding
20.014	3	rep1	very unpleasant	0.970	5	155	3	1	encoding
32.013	3	rep1	very unpleasant	1.131	5	152	4	1	encoding
44.011	3	rep1	very unpleasant	0.812	5	157	5	1	encoding
56.010	3	rep1	very unpleasant	0.893	5	153	6	1	encoding
68.009	3	rep1	very unpleasant	0.782	5	151	7	1	encoding
80.008	3	rep1	very pleasant	1.096	5	154	8	1	encoding
92.007	3	rep1	very unpleasant	0.769	5	156	9	1	encoding
104.005	3	0.0	n/a	n/a	n/a	400	10	1	n/a
110.005	3	rep2	very pleasant	0.939	5	154	11	1	encoding
122.004	3	rep2	very unpleasant	0.731	5	158	12	1	encoding
134.019	3	rep2	very pleasant	1.860	5	151	13	1	encoding
146.018	3	rep2	very unpleasant	0.981	5	153	14	1	encoding
158.017	3	rep2	very unpleasant	1.086	5	156	15	1	encoding
170.016	3	rep2	very unpleasant	0.984	5	152	16	1	encoding
182.014	3	rep2	very unpleasant	0.649	5	155	17	1	encoding
194.013	3	rep2	very unpleasant	0.738	5	157	18	1	encoding
206.012	3	0.0	n/a	n/a	n/a	410	19	1	n/a
212.011	3	rep3	very pleasant	0.684	5	154	20	1	encoding
224.010	3	rep3	very unpleasant	0.621	5	158	21	1	encoding
236.009	3	rep3	very unpleasant	0.935	5	152	22	1	encoding
248.008	3	rep3	very unpleasant	0.719	5	157	23	1	encoding
260.006	3	rep3	very unpleasant	0.664	5	155	24	1	encoding
272.005	3	rep3	very unpleasant	0.538	5	153	25	1	encoding
284.005	3	rep3	very unpleasant	0.626	5	156	26	1	encoding
296.020	3	rep3	very unpleasant	0.708	5	151	27	1	encoding
