onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.016	3	0.0	n/a	n/a	n/a	160	136	6	n/a
8.015	3	rep1	very pleasant	1.704	1	112	137	6	encoding
20.014	3	rep1	little pleasant	1.065	1	118	138	6	encoding
32.013	3	rep1	little unpleasant	1.275	1	117	139	6	encoding
44.011	3	rep1	very unpleasant	1.788	1	116	140	6	encoding
56.010	3	rep1	little unpleasant	1.781	1	115	141	6	encoding
68.009	3	rep1	little pleasant	0.974	1	114	142	6	encoding
80.008	3	rep1	little unpleasant	1.160	1	111	143	6	encoding
92.007	3	rep1	little pleasant	0.889	1	113	144	6	encoding
104.006	3	0.0	n/a	n/a	n/a	400	145	6	n/a
110.005	3	rep2	little unpleasant	0.627	1	117	146	6	encoding
122.005	3	rep2	little unpleasant	1.083	1	112	147	6	encoding
134.019	3	rep2	little pleasant	0.844	1	113	148	6	encoding
146.018	3	rep2	little pleasant	0.918	1	115	149	6	encoding
158.017	3	rep2	little unpleasant	0.527	1	111	150	6	encoding
170.016	3	rep2	very unpleasant	1.175	1	116	151	6	encoding
182.014	3	rep2	little pleasant	0.761	1	118	152	6	encoding
194.013	3	rep2	little unpleasant	0.546	1	114	153	6	encoding
206.012	3	0.0	n/a	n/a	n/a	410	154	6	n/a
212.011	3	rep3	little unpleasant	0.796	1	114	155	6	encoding
224.010	3	rep3	little unpleasant	0.365	1	112	156	6	encoding
236.009	3	rep3	little unpleasant	1.055	1	116	157	6	encoding
248.008	3	rep3	little unpleasant	1.024	1	111	158	6	encoding
260.007	3	rep3	little pleasant	0.809	1	113	159	6	encoding
272.005	3	rep3	little unpleasant	0.826	1	117	160	6	encoding
284.005	3	rep3	little pleasant	0.723	1	118	161	6	encoding
296.020	3	rep3	little unpleasant	0.428	1	115	162	6	encoding
