onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.006	3	0.0	n/a	n/a	n/a	160	136	6	n/a
8.005	3	rep1	little unpleasant	1.386	4	141	137	6	encoding
20.020	3	rep1	little unpleasant	1.283	4	148	138	6	encoding
32.019	3	rep1	little pleasant	1.500	4	143	139	6	encoding
44.018	3	rep1	little pleasant	1.646	4	144	140	6	encoding
56.016	3	rep1	little pleasant	0.967	4	145	141	6	encoding
68.015	3	rep1	little pleasant	1.248	4	146	142	6	encoding
80.031	3	rep1	little unpleasant	1.193	4	147	143	6	encoding
92.029	3	rep1	little unpleasant	1.242	4	142	144	6	encoding
104.012	3	0.0	n/a	n/a	n/a	400	145	6	n/a
110.011	3	rep2	little unpleasant	0.869	4	141	146	6	encoding
122.026	3	rep2	little unpleasant	0.837	4	148	147	6	encoding
134.008	3	rep2	little unpleasant	0.887	4	147	148	6	encoding
146.007	3	rep2	little pleasant	0.856	4	143	149	6	encoding
158.023	3	rep2	little pleasant	0.897	4	145	150	6	encoding
170.038	3	rep2	little pleasant	1.168	4	142	151	6	encoding
182.020	3	rep2	little pleasant	0.883	4	146	152	6	encoding
194.019	3	rep2	little pleasant	0.836	4	144	153	6	encoding
206.018	3	0.0	n/a	n/a	n/a	410	154	6	n/a
212.017	3	rep3	little unpleasant	1.054	4	142	155	6	encoding
224.016	3	rep3	little pleasant	0.783	4	146	156	6	encoding
236.015	3	rep3	little pleasant	1.008	4	148	157	6	encoding
248.031	3	rep3	little pleasant	0.744	4	145	158	6	encoding
260.029	3	rep3	little pleasant	0.738	4	143	159	6	encoding
272.011	3	rep3	little pleasant	0.924	4	144	160	6	encoding
284.027	3	rep3	little unpleasant	0.844	4	141	161	6	encoding
296.009	3	rep3	little unpleasant	1.159	4	147	162	6	encoding
