onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.017	3	0.0	n/a	n/a	n/a	110	1	1	n/a
8.017	3	rep1	very pleasant	0.751	1	113	2	1	encoding
20.015	3	rep1	very pleasant	0.792	1	111	3	1	encoding
32.015	3	rep1	very unpleasant	1.208	1	116	4	1	encoding
44.030	3	rep1	very unpleasant	1.050	1	112	5	1	encoding
56.012	3	rep1	very pleasant	0.755	1	114	6	1	encoding
68.011	3	rep1	little unpleasant	1.837	1	117	7	1	encoding
80.010	3	rep1	very pleasant	0.846	1	118	8	1	encoding
92.025	3	rep1	very unpleasant	1.566	1	115	9	1	encoding
104.007	3	0.0	n/a	n/a	n/a	400	10	1	n/a
110.007	3	rep2	very pleasant	0.617	1	113	11	1	encoding
122.006	3	rep2	very pleasant	0.866	1	111	12	1	encoding
134.005	3	rep2	very pleasant	0.955	1	118	13	1	encoding
146.020	3	rep2	very unpleasant	1.149	1	117	14	1	encoding
158.018	3	rep2	very pleasant	0.725	1	114	15	1	encoding
170.017	3	rep2	very unpleasant	1.006	1	112	16	1	encoding
182.016	3	rep2	very unpleasant	1.176	1	115	17	1	encoding
194.015	3	rep2	very unpleasant	0.889	1	116	18	1	encoding
206.014	3	0.0	n/a	n/a	n/a	410	19	1	n/a
212.013	3	rep3	very unpleasant	0.787	1	116	20	1	encoding
224.013	3	rep3	very unpleasant	1.338	1	115	21	1	encoding
236.010	3	rep3	very unpleasant	0.821	1	117	22	1	encoding
248.009	3	rep3	very pleasant	0.734	1	118	23	1	encoding
260.025	3	rep3	very pleasant	0.830	1	113	24	1	encoding
272.024	3	rep3	very pleasant	1.160	1	111	25	1	encoding
284.006	3	rep3	very unpleasant	1.025	1	112	26	1	encoding
296.021	3	rep3	very pleasant	0.730	1	114	27	1	encoding
