onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.017	3	0.0	n/a	n/a	n/a	180	190	8	n/a
8.016	3	rep1	very unpleasant	0.919	5	152	191	8	encoding
20.015	3	rep1	little unpleasant	1.672	5	154	192	8	encoding
32.014	3	rep1	very unpleasant	1.330	5	158	193	8	encoding
44.012	3	rep1	very unpleasant	1.099	5	156	194	8	encoding
56.011	3	rep1	very unpleasant	1.524	5	153	195	8	encoding
68.027	3	rep1	little unpleasant	1.413	5	151	196	8	encoding
80.009	3	rep1	very unpleasant	0.831	5	157	197	8	encoding
92.025	3	rep1	very pleasant	1.279	5	155	198	8	encoding
104.023	3	0.0	n/a	n/a	n/a	400	199	8	n/a
110.006	3	rep2	little unpleasant	1.121	5	157	200	8	encoding
122.021	3	rep2	very unpleasant	1.202	5	158	201	8	encoding
134.020	3	rep2	little unpleasant	1.027	5	152	202	8	encoding
146.036	3	rep2	little pleasant	1.420	5	156	203	8	encoding
158.018	3	rep2	little pleasant	1.358	5	151	204	8	encoding
170.017	3	rep2	little pleasant	1.390	5	153	205	8	encoding
182.015	3	rep2	little pleasant	1.288	5	154	206	8	encoding
194.014	3	rep2	very pleasant	1.401	5	155	207	8	encoding
206.013	3	0.0	n/a	n/a	n/a	410	208	8	n/a
212.012	3	rep3	very pleasant	1.035	5	156	209	8	encoding
224.011	3	rep3	very pleasant	1.308	5	158	210	8	encoding
236.027	3	rep3	very unpleasant	1.021	5	152	211	8	encoding
248.009	3	rep3	little pleasant	1.231	5	157	212	8	encoding
260.008	3	rep3	little pleasant	1.120	5	154	213	8	encoding
272.023	3	rep3	little pleasant	1.064	5	153	214	8	encoding
284.022	3	rep3	very pleasant	1.226	5	151	215	8	encoding
296.021	3	rep3	very pleasant	1.066	5	155	216	8	encoding
