onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.017	3	0.0	n/a	n/a	n/a	190	217	9	n/a
8.017	3	rep1	very pleasant	1.335	3	131	218	9	encoding
20.016	3	rep1	little pleasant	0.872	3	135	219	9	encoding
32.014	3	rep1	very pleasant	1.057	3	133	220	9	encoding
44.013	3	rep1	very unpleasant	1.018	3	132	221	9	encoding
56.029	3	rep1	little unpleasant	1.443	3	134	222	9	encoding
68.028	3	rep1	very pleasant	1.548	3	137	223	9	encoding
80.010	3	rep1	little unpleasant	1.326	3	138	224	9	encoding
92.009	3	rep1	very pleasant	0.975	3	136	225	9	encoding
104.007	3	0.0	n/a	n/a	n/a	400	226	9	n/a
110.007	3	rep2	very pleasant	1.016	3	135	227	9	encoding
122.006	3	rep2	little pleasant	1.178	3	134	228	9	encoding
134.021	3	rep2	little pleasant	0.803	3	132	229	9	encoding
146.020	3	rep2	very pleasant	0.892	3	131	230	9	encoding
158.019	3	rep2	little unpleasant	0.919	3	138	231	9	encoding
170.017	3	rep2	very pleasant	0.678	3	136	232	9	encoding
182.016	3	rep2	very pleasant	0.847	3	133	233	9	encoding
194.015	3	rep2	very pleasant	0.784	3	137	234	9	encoding
206.014	3	0.0	n/a	n/a	n/a	410	235	9	n/a
212.013	3	rep3	little pleasant	1.042	3	132	236	9	encoding
224.012	3	rep3	very pleasant	0.868	3	131	237	9	encoding
236.011	3	rep3	little unpleasant	0.836	3	138	238	9	encoding
248.026	3	rep3	very pleasant	1.391	3	135	239	9	encoding
260.025	3	rep3	little pleasant	1.358	3	134	240	9	encoding
272.007	3	rep3	very pleasant	0.961	3	136	241	9	encoding
284.006	3	rep3	very pleasant	0.769	3	137	242	9	encoding
296.005	3	rep3	very pleasant	0.851	3	133	243	9	encoding
