onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.005	3	0.0	n/a	n/a	n/a	150	109	5	n/a
8.004	3	rep1	very unpleasant	1.083	5	156	110	5	encoding
20.019	3	rep1	little unpleasant	1.524	5	152	111	5	encoding
32.018	3	rep1	very unpleasant	1.013	5	155	112	5	encoding
44.033	3	rep1	very unpleasant	0.742	5	153	113	5	encoding
56.016	3	rep1	very unpleasant	0.959	5	157	114	5	encoding
68.014	3	rep1	very pleasant	1.704	5	154	115	5	encoding
80.030	3	rep1	very unpleasant	0.761	5	151	116	5	encoding
92.012	3	rep1	very unpleasant	0.938	5	158	117	5	encoding
104.011	3	0.0	n/a	n/a	n/a	400	118	5	n/a
110.010	3	rep2	very pleasant	0.693	5	154	119	5	encoding
122.009	3	rep2	very unpleasant	0.870	5	158	120	5	encoding
134.008	3	rep2	very unpleasant	0.679	5	157	121	5	encoding
146.023	3	rep2	very unpleasant	0.544	5	151	122	5	encoding
158.005	3	rep2	very unpleasant	0.834	5	153	123	5	encoding
170.021	3	rep2	very unpleasant	0.634	5	155	124	5	encoding
182.020	3	rep2	very unpleasant	0.723	5	152	125	5	encoding
194.018	3	rep2	very unpleasant	0.948	5	156	126	5	encoding
206.017	3	0.0	n/a	n/a	n/a	410	127	5	n/a
212.017	3	rep3	very unpleasant	0.654	5	155	128	5	encoding
224.016	3	rep3	very unpleasant	0.614	5	158	129	5	encoding
236.014	3	rep3	very unpleasant	0.585	5	151	130	5	encoding
248.030	3	rep3	very unpleasant	0.729	5	153	131	5	encoding
260.012	3	rep3	very unpleasant	0.707	5	157	132	5	encoding
272.010	3	rep3	very pleasant	1.004	5	154	133	5	encoding
284.026	3	rep3	very unpleasant	0.708	5	152	134	5	encoding
296.008	3	rep3	very unpleasant	1.319	5	156	135	5	encoding
