onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.018	3	0.0	n/a	n/a	n/a	170	163	7	n/a
8.018	3	rep1	little unpleasant	0.878	6	168	164	7	encoding
20.016	3	rep1	little unpleasant	0.776	6	163	165	7	encoding
32.015	3	rep1	little unpleasant	1.192	6	164	166	7	encoding
44.014	3	rep1	little unpleasant	0.833	6	162	167	7	encoding
56.013	3	rep1	very unpleasant	0.827	6	161	168	7	encoding
68.012	3	rep1	very unpleasant	1.148	6	167	169	7	encoding
80.011	3	rep1	little unpleasant	1.413	6	166	170	7	encoding
92.009	3	rep1	little unpleasant	1.087	6	165	171	7	encoding
104.008	3	0.0	n/a	n/a	n/a	400	172	7	n/a
110.008	3	rep2	little unpleasant	1.048	6	162	173	7	encoding
122.006	3	rep2	very unpleasant	1.545	6	167	174	7	encoding
134.005	3	rep2	very unpleasant	1.202	6	161	175	7	encoding
146.005	3	rep2	little unpleasant	0.891	6	166	176	7	encoding
158.020	3	rep2	little unpleasant	1.252	6	165	177	7	encoding
170.018	3	rep2	little unpleasant	0.925	6	168	178	7	encoding
182.017	3	rep2	little unpleasant	0.759	6	164	179	7	encoding
194.016	3	rep2	little unpleasant	1.135	6	163	180	7	encoding
206.015	3	0.0	n/a	n/a	n/a	410	181	7	n/a
212.014	3	rep3	little unpleasant	0.650	6	165	182	7	encoding
224.013	3	rep3	little unpleasant	0.659	6	162	183	7	encoding
236.012	3	rep3	little unpleasant	0.756	6	163	184	7	encoding
248.011	3	rep3	little unpleasant	0.757	6	164	185	7	encoding
260.010	3	rep3	little unpleasant	2.862	6	167	186	7	encoding
272.008	3	rep3	little unpleasant	0.687	6	166	187	7	encoding
284.007	3	rep3	little unpleasant	0.713	6	168	188	7	encoding
296.006	3	rep3	very unpleasant	1.457	6	161	189	7	encoding
