onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.018	3	0.0	n/a	n/a	n/a	190	217	9	n/a
8.018	3	rep1	little unpleasant	1.246	4	142	218	9	encoding
20.016	3	rep1	little unpleasant	1.703	4	144	219	9	encoding
32.015	3	rep1	little pleasant	1.409	4	145	220	9	encoding
44.014	3	rep1	little unpleasant	1.170	4	147	221	9	encoding
56.013	3	rep1	little pleasant	1.395	4	143	222	9	encoding
68.012	3	rep1	little unpleasant	1.732	4	141	223	9	encoding
80.010	3	rep1	little unpleasant	1.742	4	148	224	9	encoding
92.009	3	rep1	little unpleasant	1.615	4	146	225	9	encoding
104.008	3	0.0	n/a	n/a	n/a	400	226	9	n/a
110.007	3	rep2	little unpleasant	0.705	4	147	227	9	encoding
122.006	3	rep2	little unpleasant	0.857	4	142	228	9	encoding
134.005	3	rep2	little pleasant	1.131	4	145	229	9	encoding
146.005	3	rep2	little unpleasant	1.531	4	146	230	9	encoding
158.019	3	rep2	little pleasant	0.765	4	143	231	9	encoding
170.018	3	rep2	little unpleasant	1.070	4	144	232	9	encoding
182.017	3	rep2	little unpleasant	0.863	4	148	233	9	encoding
194.016	3	rep2	n/a	n/a	4	141	234	9	encoding
206.015	3	0.0	n/a	n/a	n/a	410	235	9	n/a
212.014	3	rep3	little unpleasant	0.850	4	148	236	9	encoding
224.013	3	rep3	little unpleasant	0.795	4	141	237	9	encoding
236.012	3	rep3	little unpleasant	1.292	4	142	238	9	encoding
248.011	3	rep3	little unpleasant	1.373	4	147	239	9	encoding
260.009	3	rep3	little unpleasant	1.270	4	146	240	9	encoding
272.008	3	rep3	little unpleasant	0.776	4	144	241	9	encoding
284.007	3	rep3	little pleasant	0.841	4	145	242	9	encoding
296.006	3	rep3	little pleasant	0.706	4	143	243	9	encoding
