onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.017	3	0.0	n/a	n/a	n/a	120	28	2	n/a
8.017	3	rep1	very unpleasant	1.547	7	177	29	2	encoding
20.015	3	rep1	very unpleasant	0.900	7	171	30	2	encoding
32.014	3	rep1	little unpleasant	1.005	7	173	31	2	encoding
44.013	3	rep1	little unpleasant	1.606	7	174	32	2	encoding
56.012	3	rep1	little unpleasant	1.527	7	172	33	2	encoding
68.011	3	rep1	very unpleasant	1.721	7	175	34	2	encoding
80.010	3	rep1	very unpleasant	1.810	7	176	35	2	encoding
92.009	3	rep1	very unpleasant	1.827	7	178	36	2	encoding
104.024	3	0.0	n/a	n/a	n/a	400	37	2	n/a
110.007	3	rep2	little unpleasant	0.821	7	177	38	2	encoding
122.022	3	rep2	little unpleasant	0.973	7	174	39	2	encoding
134.004	3	rep2	little unpleasant	1.103	7	176	40	2	encoding
146.020	3	rep2	little pleasant	1.416	7	173	41	2	encoding
158.085	3	rep2	little pleasant	1.894	7	172	42	2	encoding
170.017	3	rep2	little pleasant	1.355	7	178	43	2	encoding
182.016	3	rep2	little pleasant	1.700	7	175	44	2	encoding
194.015	3	rep2	little pleasant	1.445	7	171	45	2	encoding
206.014	3	0.0	n/a	n/a	n/a	410	46	2	n/a
212.013	3	rep3	very pleasant	0.662	7	174	47	2	encoding
224.012	3	rep3	very pleasant	0.800	7	175	48	2	encoding
236.011	3	rep3	very pleasant	1.145	7	172	49	2	encoding
248.009	3	rep3	very pleasant	1.114	7	171	50	2	encoding
260.009	3	rep3	very pleasant	1.299	7	173	51	2	encoding
272.024	3	rep3	very pleasant	0.924	7	178	52	2	encoding
284.006	3	rep3	very pleasant	1.838	7	176	53	2	encoding
296.022	3	rep3	very pleasant	0.902	7	177	54	2	encoding
