onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.010	3	0.0	n/a	n/a	n/a	120	28	2	n/a
8.010	3	rep1	very unpleasant	0.934	6	165	29	2	encoding
20.009	3	rep1	very unpleasant	0.951	6	162	30	2	encoding
32.007	3	rep1	very unpleasant	1.113	6	167	31	2	encoding
44.006	3	rep1	very unpleasant	1.857	6	166	32	2	encoding
56.005	3	rep1	little pleasant	1.762	6	164	33	2	encoding
68.004	3	rep1	very unpleasant	0.883	6	168	34	2	encoding
80.019	3	rep1	very unpleasant	0.925	6	163	35	2	encoding
92.018	3	rep1	very unpleasant	0.694	6	161	36	2	encoding
104.017	3	0.0	n/a	n/a	n/a	400	37	2	n/a
110.016	3	rep2	very unpleasant	0.672	6	165	38	2	encoding
122.015	3	rep2	very unpleasant	0.641	6	163	39	2	encoding
134.014	3	rep2	very unpleasant	1.562	6	164	40	2	encoding
146.013	3	rep2	very unpleasant	0.683	6	168	41	2	encoding
158.012	3	rep2	very unpleasant	0.684	6	167	42	2	encoding
170.010	3	rep2	very unpleasant	0.645	6	166	43	2	encoding
182.009	3	rep2	very unpleasant	0.751	6	161	44	2	encoding
194.008	3	rep2	very unpleasant	0.592	6	162	45	2	encoding
206.007	3	0.0	n/a	n/a	n/a	410	46	2	n/a
212.007	3	rep3	very unpleasant	0.673	6	166	47	2	encoding
224.005	3	rep3	very unpleasant	0.579	6	162	48	2	encoding
236.005	3	rep3	very unpleasant	0.787	6	161	49	2	encoding
248.020	3	rep3	very unpleasant	0.532	6	165	50	2	encoding
260.018	3	rep3	very unpleasant	0.718	6	168	51	2	encoding
272.017	3	rep3	very unpleasant	0.575	6	167	52	2	encoding
284.016	3	rep3	very unpleasant	0.727	6	163	53	2	encoding
296.015	3	rep3	very unpleasant	1.017	6	164	54	2	encoding
