onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.018	3	0.0	n/a	n/a	n/a	190	217	9	n/a
8.018	3	rep1	little unpleasant	0.798	5	157	218	9	encoding
20.016	3	rep1	little unpleasant	1.008	5	151	219	9	encoding
32.015	3	rep1	very unpleasant	0.953	5	152	220	9	encoding
44.030	3	rep1	very unpleasant	0.753	5	155	221	9	encoding
56.013	3	rep1	very unpleasant	0.883	5	158	222	9	encoding
68.011	3	rep1	very unpleasant	0.708	5	156	223	9	encoding
80.010	3	rep1	very unpleasant	0.725	5	153	224	9	encoding
92.009	3	rep1	very pleasant	1.022	5	154	225	9	encoding
104.008	3	0.0	n/a	n/a	n/a	400	226	9	n/a
110.007	3	rep2	very pleasant	0.704	5	154	227	9	encoding
122.023	3	rep2	very unpleasant	0.649	5	157	228	9	encoding
134.005	3	rep2	very unpleasant	0.771	5	153	229	9	encoding
146.005	3	rep2	very unpleasant	0.676	5	151	230	9	encoding
158.019	3	rep2	very unpleasant	0.677	5	155	231	9	encoding
170.034	3	rep2	very unpleasant	0.645	5	158	232	9	encoding
182.016	3	rep2	very unpleasant	0.623	5	156	233	9	encoding
194.015	3	rep2	very unpleasant	0.640	5	152	234	9	encoding
206.014	3	0.0	n/a	n/a	n/a	410	235	9	n/a
212.014	3	rep3	very unpleasant	0.538	5	157	236	9	encoding
224.029	3	rep3	very unpleasant	0.658	5	153	237	9	encoding
236.011	3	rep3	very pleasant	0.756	5	154	238	9	encoding
248.010	3	rep3	very unpleasant	0.629	5	151	239	9	encoding
260.025	3	rep3	very unpleasant	0.782	5	156	240	9	encoding
272.024	3	rep3	very unpleasant	0.527	5	158	241	9	encoding
284.006	3	rep3	very unpleasant	1.153	5	152	242	9	encoding
296.005	3	rep3	very unpleasant	0.482	5	155	243	9	encoding
