onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.010	3	0.0	n/a	n/a	n/a	110	1	1	n/a
8.010	3	rep1	very unpleasant	2.062	6	166	2	1	encoding
20.025	3	rep1	little pleasant	2.054	6	164	3	1	encoding
32.007	3	rep1	very unpleasant	1.944	6	167	4	1	encoding
44.006	3	rep1	little unpleasant	1.449	6	165	5	1	encoding
56.005	3	rep1	very unpleasant	0.978	6	168	6	1	encoding
68.004	3	rep1	little unpleasant	1.692	6	162	7	1	encoding
80.019	3	rep1	very unpleasant	2.100	6	161	8	1	encoding
92.018	3	rep1	very unpleasant	1.149	6	163	9	1	encoding
104.017	3	0.0	n/a	n/a	n/a	400	10	1	n/a
110.016	3	rep2	very unpleasant	0.895	6	163	11	1	encoding
122.015	3	rep2	very unpleasant	1.440	6	168	12	1	encoding
134.014	3	rep2	little unpleasant	1.433	6	162	13	1	encoding
146.012	3	rep2	very unpleasant	2.451	6	166	14	1	encoding
158.011	3	rep2	little pleasant	1.196	6	164	15	1	encoding
170.027	3	rep2	very unpleasant	1.164	6	167	16	1	encoding
182.009	3	rep2	very unpleasant	1.087	6	161	17	1	encoding
194.024	3	rep2	very unpleasant	0.671	6	165	18	1	encoding
206.007	3	0.0	n/a	n/a	n/a	410	19	1	n/a
212.006	3	rep3	little pleasant	1.017	6	164	20	1	encoding
224.005	3	rep3	very unpleasant	0.811	6	165	21	1	encoding
236.020	3	rep3	very unpleasant	0.995	6	168	22	1	encoding
248.019	3	rep3	very unpleasant	0.804	6	163	23	1	encoding
260.018	3	rep3	very unpleasant	0.637	6	162	24	1	encoding
272.017	3	rep3	very unpleasant	0.711	6	161	25	1	encoding
284.015	3	rep3	very unpleasant	0.960	6	166	26	1	encoding
296.014	3	rep3	very unpleasant	1.185	6	167	27	1	encoding
