onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.017	3	0.0	n/a	n/a	n/a	150	109	5	n/a
8.017	3	rep1	very pleasant	0.919	3	131	110	5	encoding
20.015	3	rep1	very pleasant	0.624	3	136	111	5	encoding
32.014	3	rep1	very pleasant	2.001	3	133	112	5	encoding
44.013	3	rep1	very pleasant	0.723	3	137	113	5	encoding
56.011	3	rep1	very pleasant	0.876	3	134	114	5	encoding
68.027	3	rep1	very pleasant	0.652	3	138	115	5	encoding
80.026	3	rep1	very pleasant	0.686	3	132	116	5	encoding
92.025	3	rep1	very pleasant	0.687	3	135	117	5	encoding
104.023	3	0.0	n/a	n/a	n/a	400	118	5	n/a
110.006	3	rep2	very pleasant	0.809	3	134	119	5	encoding
122.005	3	rep2	very pleasant	0.722	3	135	120	5	encoding
134.004	3	rep2	very pleasant	0.667	3	131	121	5	encoding
146.019	3	rep2	very pleasant	0.997	3	137	122	5	encoding
158.018	3	rep2	very pleasant	0.654	3	136	123	5	encoding
170.017	3	rep2	very pleasant	1.207	3	132	124	5	encoding
182.016	3	rep2	very pleasant	0.688	3	138	125	5	encoding
194.015	3	rep2	very pleasant	0.881	3	133	126	5	encoding
206.014	3	0.0	n/a	n/a	n/a	410	127	5	n/a
212.013	3	rep3	very pleasant	0.795	3	134	128	5	encoding
224.011	3	rep3	very pleasant	0.972	3	137	129	5	encoding
236.010	3	rep3	very pleasant	1.150	3	135	130	5	encoding
248.009	3	rep3	very pleasant	0.783	3	132	131	5	encoding
260.008	3	rep3	very pleasant	0.815	3	133	132	5	encoding
272.007	3	rep3	very pleasant	0.760	3	138	133	5	encoding
284.006	3	rep3	very pleasant	0.666	3	131	134	5	encoding
296.021	3	rep3	very pleasant	0.674	3	136	135	5	encoding
