onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.008	3	0.0	n/a	n/a	n/a	160	136	6	n/a
8.007	3	rep1	very unpleasant	0.983	5	153	137	6	encoding
20.006	3	rep1	very unpleasant	0.705	5	157	138	6	encoding
32.005	3	rep1	very unpleasant	0.986	5	156	139	6	encoding
44.004	3	rep1	very unpleasant	0.668	5	158	140	6	encoding
56.019	3	rep1	very unpleasant	1.252	5	155	141	6	encoding
68.018	3	rep1	very unpleasant	0.765	5	152	142	6	encoding
80.017	3	rep1	very unpleasant	0.582	5	151	143	6	encoding
92.016	3	rep1	very pleasant	1.448	5	154	144	6	encoding
104.015	3	0.0	n/a	n/a	n/a	400	145	6	n/a
110.014	3	rep2	very unpleasant	1.009	5	153	146	6	encoding
122.013	3	rep2	very unpleasant	0.539	5	151	147	6	encoding
134.012	3	rep2	very pleasant	0.940	5	154	148	6	encoding
146.011	3	rep2	very unpleasant	2.397	5	155	149	6	encoding
158.009	3	rep2	very unpleasant	0.686	5	157	150	6	encoding
170.008	3	rep2	very unpleasant	0.888	5	152	151	6	encoding
182.023	3	rep2	very unpleasant	1.096	5	158	152	6	encoding
194.006	3	rep2	very unpleasant	0.650	5	156	153	6	encoding
206.004	3	0.0	n/a	n/a	n/a	410	154	6	n/a
212.004	3	rep3	very unpleasant	1.619	5	156	155	6	encoding
224.020	3	rep3	very unpleasant	1.612	5	153	156	6	encoding
236.018	3	rep3	very unpleasant	0.582	5	158	157	6	encoding
248.017	3	rep3	very unpleasant	1.270	5	157	158	6	encoding
260.016	3	rep3	very unpleasant	0.976	5	151	159	6	encoding
272.015	3	rep3	very unpleasant	0.737	5	152	160	6	encoding
284.014	3	rep3	very unpleasant	1.250	5	155	161	6	encoding
296.013	3	rep3	very pleasant	0.939	5	154	162	6	encoding
