onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.016	3	0.0	n/a	n/a	n/a	130	55	3	n/a
8.016	3	rep1	very pleasant	0.791	8	183	56	3	encoding
20.015	3	rep1	little pleasant	1.106	8	185	57	3	encoding
32.030	3	rep1	little pleasant	1.033	8	181	58	3	encoding
44.012	3	rep1	little unpleasant	1.651	8	184	59	3	encoding
56.011	3	rep1	little pleasant	1.220	8	187	60	3	encoding
68.010	3	rep1	little pleasant	1.517	8	188	61	3	encoding
80.009	3	rep1	very pleasant	1.671	8	186	62	3	encoding
92.008	3	rep1	very pleasant	1.424	8	182	63	3	encoding
104.006	3	0.0	n/a	n/a	n/a	400	64	3	n/a
110.006	3	rep2	little unpleasant	1.802	8	184	65	3	encoding
122.005	3	rep2	little unpleasant	1.219	8	182	66	3	encoding
134.020	3	rep2	little pleasant	0.908	8	185	67	3	encoding
146.019	3	rep2	little pleasant	1.085	8	183	68	3	encoding
158.035	3	rep2	little pleasant	1.037	8	181	69	3	encoding
170.017	3	rep2	little pleasant	1.199	8	188	70	3	encoding
182.032	3	rep2	little pleasant	1.688	8	187	71	3	encoding
194.014	3	rep2	very pleasant	1.001	8	186	72	3	encoding
206.013	3	0.0	n/a	n/a	n/a	410	73	3	n/a
212.013	3	rep3	very pleasant	0.754	8	186	74	3	encoding
224.028	3	rep3	little pleasant	1.292	8	187	75	3	encoding
236.027	3	rep3	very pleasant	0.836	8	188	76	3	encoding
248.009	3	rep3	little pleasant	0.999	8	182	77	3	encoding
260.025	3	rep3	little pleasant	1.799	8	181	78	3	encoding
272.007	3	rep3	little unpleasant	1.449	8	184	79	3	encoding
284.005	3	rep3	little pleasant	1.059	8	183	80	3	encoding
296.004	3	rep3	little pleasant	1.083	8	185	81	3	encoding
