onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.008	3	0.0	n/a	n/a	n/a	150	109	5	n/a
8.008	3	rep1	little pleasant	1.120	6	162	110	5	encoding
20.006	3	rep1	very pleasant	0.641	6	165	111	5	encoding
32.022	3	rep1	very pleasant	1.682	6	164	112	5	encoding
44.004	3	rep1	little pleasant	1.107	6	167	113	5	encoding
56.019	3	rep1	little unpleasant	1.035	6	163	114	5	encoding
68.019	3	rep1	little pleasant	1.252	6	166	115	5	encoding
80.017	3	rep1	little pleasant	1.558	6	161	116	5	encoding
92.032	3	rep1	little pleasant	1.630	6	168	117	5	encoding
104.032	3	0.0	n/a	n/a	n/a	400	118	5	n/a
110.014	3	rep2	little unpleasant	1.033	6	163	119	5	encoding
122.029	3	rep2	little pleasant	1.242	6	161	120	5	encoding
134.012	3	rep2	little unpleasant	1.371	6	165	121	5	encoding
146.027	3	rep2	little pleasant	1.196	6	164	122	5	encoding
158.026	3	rep2	little pleasant	0.941	6	167	123	5	encoding
170.025	3	rep2	little unpleasant	1.526	6	162	124	5	encoding
182.007	3	rep2	little pleasant	1.040	6	166	125	5	encoding
194.006	3	rep2	little pleasant	1.225	6	168	126	5	encoding
206.005	3	0.0	n/a	n/a	n/a	410	127	5	n/a
212.004	3	rep3	little pleasant	1.051	6	165	128	5	encoding
224.020	3	rep3	little pleasant	0.835	6	162	129	5	encoding
236.018	3	rep3	little unpleasant	1.181	6	163	130	5	encoding
248.017	3	rep3	little pleasant	1.798	6	167	131	5	encoding
260.016	3	rep3	little pleasant	0.991	6	166	132	5	encoding
272.015	3	rep3	little pleasant	1.057	6	168	133	5	encoding
284.031	3	rep3	little pleasant	0.945	6	164	134	5	encoding
296.029	3	rep3	little pleasant	1.451	6	161	135	5	encoding
