onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.016	3	0.0	n/a	n/a	n/a	160	136	6	n/a
8.016	3	rep1	very pleasant	1.104	9	192	137	6	encoding
20.015	3	rep1	very pleasant	1.352	9	196	138	6	encoding
32.013	3	rep1	very pleasant	1.386	9	195	139	6	encoding
44.012	3	rep1	very pleasant	1.235	9	191	140	6	encoding
56.028	3	rep1	very pleasant	1.291	9	198	141	6	encoding
68.027	3	rep1	little pleasant	1.484	9	197	142	6	encoding
80.009	3	rep1	very pleasant	0.983	9	194	143	6	encoding
92.007	3	rep1	very pleasant	0.960	9	193	144	6	encoding
104.007	3	0.0	n/a	n/a	n/a	400	145	6	n/a
110.006	3	rep2	very pleasant	0.849	9	196	146	6	encoding
122.005	3	rep2	very pleasant	0.931	9	191	147	6	encoding
134.020	3	rep2	very pleasant	0.716	9	193	148	6	encoding
146.019	3	rep2	very pleasant	0.701	9	192	149	6	encoding
158.018	3	rep2	very pleasant	1.229	9	197	150	6	encoding
170.033	3	rep2	little pleasant	1.414	9	198	151	6	encoding
182.016	3	rep2	very pleasant	0.631	9	194	152	6	encoding
194.031	3	rep2	little pleasant	1.200	9	195	153	6	encoding
206.013	3	0.0	n/a	n/a	n/a	410	154	6	n/a
212.012	3	rep3	very pleasant	0.691	9	194	155	6	encoding
224.011	3	rep3	little pleasant	1.035	9	195	156	6	encoding
236.010	3	rep3	very pleasant	1.061	9	191	157	6	encoding
248.026	3	rep3	very pleasant	0.694	9	193	158	6	encoding
260.024	3	rep3	very pleasant	0.415	9	197	159	6	encoding
272.006	3	rep3	very pleasant	1.113	9	198	160	6	encoding
284.022	3	rep3	very pleasant	0.801	9	196	161	6	encoding
296.021	3	rep3	very pleasant	1.322	9	192	162	6	encoding
