onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.012	3	0.0	n/a	n/a	n/a	190	217	9	n/a
8.011	3	rep1	little pleasant	1.069	4	144	218	9	encoding
20.010	3	rep1	little unpleasant	0.997	4	147	219	9	encoding
32.008	3	rep1	little pleasant	1.111	4	143	220	9	encoding
44.007	3	rep1	little unpleasant	1.048	4	145	221	9	encoding
56.006	3	rep1	little unpleasant	1.105	4	148	222	9	encoding
68.005	3	rep1	very unpleasant	1.067	4	142	223	9	encoding
80.004	3	rep1	little unpleasant	1.058	4	146	224	9	encoding
92.019	3	rep1	little pleasant	1.100	4	141	225	9	encoding
104.018	3	0.0	n/a	n/a	n/a	400	226	9	n/a
110.018	3	rep2	little unpleasant	1.070	4	142	227	9	encoding
122.016	3	rep2	little unpleasant	0.751	4	147	228	9	encoding
134.015	3	rep2	little unpleasant	1.040	4	148	229	9	encoding
146.014	3	rep2	little pleasant	1.041	4	143	230	9	encoding
158.013	3	rep2	little unpleasant	0.762	4	145	231	9	encoding
170.012	3	rep2	little pleasant	1.268	4	144	232	9	encoding
182.011	3	rep2	little unpleasant	1.005	4	146	233	9	encoding
194.009	3	rep2	little pleasant	1.342	4	141	234	9	encoding
206.008	3	0.0	n/a	n/a	n/a	410	235	9	n/a
212.007	3	rep3	little unpleasant	1.048	4	148	236	9	encoding
224.006	3	rep3	little unpleasant	1.065	4	147	237	9	encoding
236.005	3	rep3	little pleasant	0.955	4	144	238	9	encoding
248.005	3	rep3	little unpleasant	0.907	4	146	239	9	encoding
260.019	3	rep3	little unpleasant	0.892	4	145	240	9	encoding
272.018	3	rep3	little pleasant	0.741	4	143	241	9	encoding
284.017	3	rep3	little pleasant	1.278	4	141	242	9	encoding
296.016	3	rep3	little unpleasant	0.903	4	142	243	9	encoding
