onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.007	3	0.0	n/a	n/a	n/a	180	190	8	n/a
8.007	3	rep1	little unpleasant	1.281	8	186	191	8	encoding
20.006	3	rep1	very unpleasant	0.906	8	182	192	8	encoding
32.006	3	rep1	little unpleasant	0.834	8	185	193	8	encoding
44.019	3	rep1	little unpleasant	0.964	8	188	194	8	encoding
56.018	3	rep1	little unpleasant	0.861	8	181	195	8	encoding
68.017	3	rep1	little unpleasant	1.038	8	184	196	8	encoding
80.016	3	rep1	little pleasant	1.063	8	187	197	8	encoding
92.015	3	rep1	little unpleasant	1.008	8	183	198	8	encoding
104.014	3	0.0	n/a	n/a	n/a	400	199	8	n/a
110.013	3	rep2	little unpleasant	0.803	8	186	200	8	encoding
122.012	3	rep2	little pleasant	0.875	8	187	201	8	encoding
134.011	3	rep2	little unpleasant	0.909	8	184	202	8	encoding
146.009	3	rep2	little unpleasant	1.062	8	188	203	8	encoding
158.008	3	rep2	very unpleasant	0.983	8	181	204	8	encoding
170.007	3	rep2	little unpleasant	1.112	8	182	205	8	encoding
182.006	3	rep2	little unpleasant	0.866	8	185	206	8	encoding
194.005	3	rep2	very unpleasant	1.035	8	183	207	8	encoding
206.004	3	0.0	n/a	n/a	n/a	410	208	8	n/a
212.020	3	rep3	little unpleasant	0.700	8	186	209	8	encoding
224.019	3	rep3	little pleasant	1.253	8	182	210	8	encoding
236.017	3	rep3	little pleasant	1.030	8	187	211	8	encoding
248.016	3	rep3	little unpleasant	0.927	8	183	212	8	encoding
260.015	3	rep3	very unpleasant	1.017	8	181	213	8	encoding
272.014	3	rep3	very unpleasant	0.978	8	188	214	8	encoding
284.013	3	rep3	little unpleasant	1.114	8	184	215	8	encoding
296.012	3	rep3	little unpleasant	0.948	8	185	216	8	encoding
