onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.008	3	0.0	n/a	n/a	n/a	130	55	3	n/a
8.007	3	rep1	little pleasant	1.096	3	134	56	3	encoding
20.007	3	rep1	little unpleasant	0.641	3	131	57	3	encoding
32.005	3	rep1	little pleasant	0.851	3	133	58	3	encoding
44.006	3	rep1	little pleasant	0.874	3	136	59	3	encoding
56.019	3	rep1	little unpleasant	1.053	3	132	60	3	encoding
68.018	3	rep1	little pleasant	1.237	3	138	61	3	encoding
80.017	3	rep1	little unpleasant	1.094	3	137	62	3	encoding
92.016	3	rep1	little pleasant	0.872	3	135	63	3	encoding
104.015	3	0.0	n/a	n/a	n/a	400	64	3	n/a
110.014	3	rep2	little pleasant	0.730	3	131	65	3	encoding
122.013	3	rep2	little pleasant	0.931	3	134	66	3	encoding
134.012	3	rep2	little unpleasant	1.237	3	133	67	3	encoding
146.010	3	rep2	little pleasant	1.478	3	135	68	3	encoding
158.009	3	rep2	little pleasant	1.406	3	138	69	3	encoding
170.008	3	rep2	n/a	n/a	3	136	70	3	encoding
182.007	3	rep2	little unpleasant	1.305	3	132	71	3	encoding
194.006	3	rep2	little unpleasant	1.019	3	137	72	3	encoding
206.004	3	0.0	n/a	n/a	n/a	410	73	3	n/a
212.004	3	rep3	little pleasant	0.971	3	131	74	3	encoding
224.019	3	rep3	little pleasant	1.124	3	138	75	3	encoding
236.018	3	rep3	little unpleasant	1.093	3	133	76	3	encoding
248.017	3	rep3	little unpleasant	1.463	3	137	77	3	encoding
260.016	3	rep3	little pleasant	0.927	3	136	78	3	encoding
272.015	3	rep3	little pleasant	1.026	3	135	79	3	encoding
284.013	3	rep3	little pleasant	1.067	3	132	80	3	encoding
296.012	3	rep3	little pleasant	0.980	3	134	81	3	encoding
