onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.006	3	0.0	n/a	n/a	n/a	150	109	5	n/a
8.006	3	rep1	very unpleasant	1.082	8	183	110	5	encoding
20.005	3	rep1	very unpleasant	1.058	8	184	111	5	encoding
32.020	3	rep1	little unpleasant	1.220	8	187	112	5	encoding
44.019	3	rep1	very pleasant	1.165	8	186	113	5	encoding
56.017	3	rep1	very unpleasant	0.910	8	185	114	5	encoding
68.016	3	rep1	very unpleasant	1.263	8	182	115	5	encoding
80.015	3	rep1	very unpleasant	1.232	8	181	116	5	encoding
92.014	3	rep1	little unpleasant	1.305	8	188	117	5	encoding
104.013	3	0.0	n/a	n/a	n/a	400	118	5	n/a
110.012	3	rep2	little unpleasant	0.859	8	188	119	5	encoding
122.011	3	rep2	very pleasant	0.724	8	186	120	5	encoding
134.010	3	rep2	little unpleasant	0.950	8	187	121	5	encoding
146.009	3	rep2	very unpleasant	0.990	8	181	122	5	encoding
158.007	3	rep2	very unpleasant	1.296	8	183	123	5	encoding
170.006	3	rep2	very unpleasant	0.857	8	184	124	5	encoding
182.005	3	rep2	very unpleasant	0.786	8	185	125	5	encoding
194.004	3	rep2	very unpleasant	0.867	8	182	126	5	encoding
206.020	3	0.0	n/a	n/a	n/a	410	127	5	n/a
212.019	3	rep3	very unpleasant	0.860	8	185	128	5	encoding
224.018	3	rep3	very unpleasant	0.734	8	188	129	5	encoding
236.016	3	rep3	very unpleasant	1.071	8	182	130	5	encoding
248.015	3	rep3	very unpleasant	0.937	8	183	131	5	encoding
260.014	3	rep3	very unpleasant	0.705	8	181	132	5	encoding
272.013	3	rep3	very unpleasant	0.874	8	184	133	5	encoding
284.012	3	rep3	very pleasant	0.972	8	186	134	5	encoding
296.011	3	rep3	little unpleasant	0.941	8	187	135	5	encoding
