onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.012	3	0.0	n/a	n/a	n/a	110	1	1	n/a
8.011	3	rep1	very pleasant	0.693	9	194	2	1	encoding
20.010	3	rep1	very pleasant	1.214	9	198	3	1	encoding
32.009	3	rep1	very pleasant	0.550	9	193	4	1	encoding
44.008	3	rep1	very unpleasant	1.384	9	192	5	1	encoding
56.007	3	rep1	little unpleasant	1.545	9	196	6	1	encoding
68.005	3	rep1	very unpleasant	1.058	9	195	7	1	encoding
80.004	3	rep1	little pleasant	1.332	9	191	8	1	encoding
92.020	3	rep1	very unpleasant	0.844	9	197	9	1	encoding
104.019	3	0.0	n/a	n/a	n/a	400	10	1	n/a
110.018	3	rep2	very pleasant	0.749	9	198	11	1	encoding
122.017	3	rep2	little unpleasant	1.927	9	196	12	1	encoding
134.015	3	rep2	very unpleasant	1.112	9	195	13	1	encoding
146.015	3	rep2	very pleasant	0.961	9	191	14	1	encoding
158.013	3	rep2	very unpleasant	1.035	9	192	15	1	encoding
170.012	3	rep2	very pleasant	1.036	9	193	16	1	encoding
182.011	3	rep2	very pleasant	1.053	9	197	17	1	encoding
194.010	3	rep2	very pleasant	0.711	9	194	18	1	encoding
206.008	3	0.0	n/a	n/a	n/a	410	19	1	n/a
212.008	3	rep3	very pleasant	0.584	9	191	20	1	encoding
224.006	3	rep3	very pleasant	0.841	9	198	21	1	encoding
236.005	3	rep3	very unpleasant	0.890	9	197	22	1	encoding
248.005	3	rep3	very pleasant	0.891	9	193	23	1	encoding
260.020	3	rep3	very pleasant	1.044	9	194	24	1	encoding
272.019	3	rep3	very unpleasant	0.757	9	192	25	1	encoding
284.017	3	rep3	little unpleasant	1.231	9	196	26	1	encoding
296.016	3	rep3	very unpleasant	0.752	9	195	27	1	encoding
