onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.018	3	0.0	n/a	n/a	n/a	180	190	8	n/a
8.018	3	rep1	very unpleasant	0.902	8	185	191	8	encoding
20.016	3	rep1	very unpleasant	1.399	8	186	192	8	encoding
32.015	3	rep1	very unpleasant	1.280	8	181	193	8	encoding
44.014	3	rep1	very unpleasant	1.041	8	184	194	8	encoding
56.013	3	rep1	very unpleasant	1.235	8	187	195	8	encoding
68.028	3	rep1	little pleasant	1.179	8	182	196	8	encoding
80.011	3	rep1	little pleasant	1.197	8	188	197	8	encoding
92.026	3	rep1	little pleasant	1.269	8	183	198	8	encoding
104.025	3	0.0	n/a	n/a	n/a	400	199	8	n/a
110.008	3	rep2	very unpleasant	0.880	8	181	200	8	encoding
122.006	3	rep2	very unpleasant	0.849	8	186	201	8	encoding
134.005	3	rep2	little unpleasant	1.410	8	187	202	8	encoding
146.005	3	rep2	little unpleasant	1.187	8	182	203	8	encoding
158.019	3	rep2	very unpleasant	0.932	8	185	204	8	encoding
170.018	3	rep2	very unpleasant	0.901	8	184	205	8	encoding
182.017	3	rep2	very unpleasant	0.767	8	188	206	8	encoding
194.016	3	rep2	little unpleasant	1.368	8	183	207	8	encoding
206.015	3	0.0	n/a	n/a	n/a	410	208	8	n/a
212.014	3	rep3	very pleasant	0.745	8	181	209	8	encoding
224.029	3	rep3	little pleasant	1.298	8	183	210	8	encoding
236.011	3	rep3	little pleasant	1.060	8	188	211	8	encoding
248.010	3	rep3	very unpleasant	1.293	8	182	212	8	encoding
260.009	3	rep3	little pleasant	1.174	8	187	213	8	encoding
272.025	3	rep3	very unpleasant	1.287	8	185	214	8	encoding
284.007	3	rep3	very unpleasant	0.832	8	186	215	8	encoding
296.005	3	rep3	very unpleasant	1.041	8	184	216	8	encoding
