onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.018	3	0.0	n/a	n/a	n/a	140	82	4	n/a
8.017	3	rep1	little unpleasant	1.015	8	187	83	4	encoding
20.018	3	rep1	little unpleasant	0.791	8	188	84	4	encoding
32.015	3	rep1	little unpleasant	0.680	8	185	85	4	encoding
44.014	3	rep1	little unpleasant	0.498	8	184	86	4	encoding
56.012	3	rep1	little unpleasant	0.403	8	181	87	4	encoding
68.011	3	rep1	little unpleasant	1.092	8	186	88	4	encoding
80.027	3	rep1	little unpleasant	0.485	8	183	89	4	encoding
92.009	3	rep1	very unpleasant	0.887	8	182	90	4	encoding
104.008	3	0.0	n/a	n/a	n/a	400	91	4	n/a
110.007	3	rep2	little unpleasant	0.784	8	187	92	4	encoding
122.022	3	rep2	very unpleasant	1.033	8	181	93	4	encoding
134.004	3	rep2	little unpleasant	1.075	8	186	94	4	encoding
146.020	3	rep2	little unpleasant	0.843	8	183	95	4	encoding
158.019	3	rep2	little unpleasant	0.788	8	184	96	4	encoding
170.018	3	rep2	very unpleasant	0.613	8	188	97	4	encoding
182.017	3	rep2	very unpleasant	0.631	8	182	98	4	encoding
194.015	3	rep2	very unpleasant	0.631	8	185	99	4	encoding
206.014	3	0.0	n/a	n/a	n/a	410	100	4	n/a
212.013	3	rep3	little unpleasant	0.794	8	187	101	4	encoding
224.012	3	rep3	little unpleasant	1.212	8	188	102	4	encoding
236.011	3	rep3	very unpleasant	0.692	8	186	103	4	encoding
248.027	3	rep3	very unpleasant	1.013	8	184	104	4	encoding
260.009	3	rep3	little unpleasant	0.799	8	183	105	4	encoding
272.024	3	rep3	little unpleasant	0.975	8	182	106	4	encoding
284.023	3	rep3	very unpleasant	0.730	8	185	107	4	encoding
296.005	3	rep3	very unpleasant	1.122	8	181	108	4	encoding
