onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.008	3	0.0	n/a	n/a	n/a	140	82	4	n/a
8.007	3	rep1	very pleasant	0.600	4	141	83	4	encoding
20.006	3	rep1	very pleasant	0.865	4	148	84	4	encoding
32.005	3	rep1	very pleasant	0.714	4	147	85	4	encoding
44.005	3	rep1	little pleasant	0.898	4	146	86	4	encoding
56.019	3	rep1	very pleasant	0.693	4	142	87	4	encoding
68.018	3	rep1	very pleasant	0.558	4	143	88	4	encoding
80.017	3	rep1	very pleasant	0.550	4	144	89	4	encoding
92.016	3	rep1	very pleasant	0.528	4	145	90	4	encoding
104.015	3	0.0	n/a	n/a	n/a	400	91	4	n/a
110.014	3	rep2	very pleasant	0.698	4	144	92	4	encoding
122.013	3	rep2	very pleasant	0.923	4	147	93	4	encoding
134.012	3	rep2	very pleasant	0.604	4	141	94	4	encoding
146.010	3	rep2	little pleasant	0.861	4	146	95	4	encoding
158.009	3	rep2	very pleasant	0.743	4	142	96	4	encoding
170.008	3	rep2	very pleasant	1.096	4	145	97	4	encoding
182.007	3	rep2	very pleasant	0.521	4	143	98	4	encoding
194.006	3	rep2	very pleasant	0.666	4	148	99	4	encoding
206.004	3	0.0	n/a	n/a	n/a	410	100	4	n/a
212.004	3	rep3	very pleasant	0.796	4	142	101	4	encoding
224.020	3	rep3	very pleasant	0.508	4	145	102	4	encoding
236.018	3	rep3	very pleasant	0.693	4	147	103	4	encoding
248.017	3	rep3	very pleasant	0.583	4	148	104	4	encoding
260.016	3	rep3	very pleasant	0.648	4	141	105	4	encoding
272.015	3	rep3	very pleasant	0.497	4	144	106	4	encoding
284.014	3	rep3	little pleasant	0.530	4	146	107	4	encoding
296.012	3	rep3	very pleasant	0.436	4	143	108	4	encoding
