onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.008	3	0.0	n/a	n/a	n/a	160	136	6	n/a
8.007	3	rep1	little pleasant	1.488	3	135	137	6	encoding
20.006	3	rep1	little unpleasant	1.793	3	137	138	6	encoding
32.005	3	rep1	little pleasant	2.332	3	134	139	6	encoding
44.004	3	rep1	little pleasant	1.956	3	132	140	6	encoding
56.019	3	rep1	little unpleasant	2.700	3	131	141	6	encoding
68.018	3	rep1	little pleasant	1.677	3	133	142	6	encoding
80.017	3	rep1	little pleasant	1.214	3	136	143	6	encoding
92.016	3	rep1	little pleasant	1.704	3	138	144	6	encoding
104.015	3	0.0	n/a	n/a	n/a	400	145	6	n/a
110.014	3	rep2	little pleasant	1.497	3	136	146	6	encoding
122.013	3	rep2	little pleasant	1.139	3	135	147	6	encoding
134.012	3	rep2	little unpleasant	1.084	3	137	148	6	encoding
146.010	3	rep2	little pleasant	1.781	3	132	149	6	encoding
158.009	3	rep2	little unpleasant	1.407	3	131	150	6	encoding
170.008	3	rep2	little pleasant	1.199	3	138	151	6	encoding
182.007	3	rep2	little pleasant	0.833	3	133	152	6	encoding
194.006	3	rep2	little pleasant	1.258	3	134	153	6	encoding
206.005	3	0.0	n/a	n/a	n/a	410	154	6	n/a
212.005	3	rep3	little pleasant	0.755	3	133	155	6	encoding
224.020	3	rep3	little pleasant	2.132	3	138	156	6	encoding
236.018	3	rep3	little pleasant	0.749	3	136	157	6	encoding
248.017	3	rep3	little pleasant	0.935	3	132	158	6	encoding
260.016	3	rep3	little pleasant	1.375	3	134	159	6	encoding
272.015	3	rep3	little unpleasant	1.353	3	131	160	6	encoding
284.014	3	rep3	little unpleasant	1.322	3	137	161	6	encoding
296.012	3	rep3	little pleasant	0.859	3	135	162	6	encoding
