onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.009	3	0.0	n/a	n/a	n/a	130	55	3	n/a
8.008	3	rep1	little pleasant	1.319	9	198	56	3	encoding
20.007	3	rep1	little unpleasant	1.361	9	197	57	3	encoding
32.006	3	rep1	little unpleasant	1.345	9	192	58	3	encoding
44.004	3	rep1	little pleasant	1.211	9	194	59	3	encoding
56.020	3	rep1	little unpleasant	1.508	9	195	60	3	encoding
68.019	3	rep1	little pleasant	1.293	9	191	61	3	encoding
80.018	3	rep1	little pleasant	1.286	9	193	62	3	encoding
92.017	3	rep1	little unpleasant	1.415	9	196	63	3	encoding
104.015	3	0.0	n/a	n/a	n/a	400	64	3	n/a
110.015	3	rep2	little pleasant	1.313	9	194	65	3	encoding
122.030	3	rep2	little pleasant	1.297	9	191	66	3	encoding
134.029	3	rep2	little unpleasant	1.171	9	197	67	3	encoding
146.011	3	rep2	little unpleasant	1.021	9	192	68	3	encoding
158.010	3	rep2	little pleasant	1.142	9	193	69	3	encoding
170.009	3	rep2	little unpleasant	1.519	9	196	70	3	encoding
182.007	3	rep2	little unpleasant	1.080	9	195	71	3	encoding
194.006	3	rep2	little unpleasant	2.425	9	198	72	3	encoding
206.005	3	0.0	n/a	n/a	n/a	410	73	3	n/a
212.004	3	rep3	little unpleasant	0.803	9	197	74	3	encoding
224.020	3	rep3	little unpleasant	0.948	9	192	75	3	encoding
236.019	3	rep3	little unpleasant	1.213	9	195	76	3	encoding
248.018	3	rep3	little pleasant	1.486	9	194	77	3	encoding
260.016	3	rep3	little unpleasant	1.511	9	198	78	3	encoding
272.015	3	rep3	very pleasant	1.344	9	191	79	3	encoding
284.014	3	rep3	little pleasant	1.850	9	193	80	3	encoding
296.030	3	rep3	little unpleasant	1.210	9	196	81	3	encoding
