onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.009	3	0.0	n/a	n/a	n/a	120	28	2	n/a
8.009	3	rep1	very unpleasant	1.623	7	178	29	2	encoding
20.008	3	rep1	little unpleasant	1.168	7	172	30	2	encoding
32.023	3	rep1	little unpleasant	0.880	7	174	31	2	encoding
44.005	3	rep1	little unpleasant	0.882	7	176	32	2	encoding
56.004	3	rep1	little unpleasant	1.603	7	175	33	2	encoding
68.020	3	rep1	little unpleasant	0.788	7	171	34	2	encoding
80.018	3	rep1	little unpleasant	1.165	7	177	35	2	encoding
92.017	3	rep1	little pleasant	1.542	7	173	36	2	encoding
104.016	3	0.0	n/a	n/a	n/a	400	37	2	n/a
110.015	3	rep2	little pleasant	1.776	7	171	38	2	encoding
122.014	3	rep2	very pleasant	1.425	7	173	39	2	encoding
134.013	3	rep2	little unpleasant	0.938	7	176	40	2	encoding
146.012	3	rep2	little pleasant	1.908	7	174	41	2	encoding
158.027	3	rep2	little unpleasant	0.900	7	175	42	2	encoding
170.009	3	rep2	little unpleasant	1.414	7	177	43	2	encoding
182.025	3	rep2	very unpleasant	1.374	7	178	44	2	encoding
194.007	3	rep2	little unpleasant	1.248	7	172	45	2	encoding
206.023	3	0.0	n/a	n/a	n/a	410	46	2	n/a
212.005	3	rep3	little unpleasant	1.218	7	177	47	2	encoding
224.021	3	rep3	very unpleasant	1.099	7	178	48	2	encoding
236.020	3	rep3	little pleasant	1.340	7	173	49	2	encoding
248.018	3	rep3	little unpleasant	1.429	7	175	50	2	encoding
260.017	3	rep3	little unpleasant	1.782	7	174	51	2	encoding
272.016	3	rep3	very unpleasant	1.792	7	171	52	2	encoding
284.015	3	rep3	very unpleasant	2.809	7	176	53	2	encoding
296.014	3	rep3	little unpleasant	0.818	7	172	54	2	encoding
