onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.010	3	0.0	n/a	n/a	n/a	110	1	1	n/a
8.009	3	rep1	little pleasant	1.126	3	134	2	1	encoding
20.008	3	rep1	little pleasant	1.040	3	135	3	1	encoding
32.007	3	rep1	little pleasant	1.112	3	136	4	1	encoding
44.005	3	rep1	little unpleasant	0.978	3	138	5	1	encoding
56.004	3	rep1	little unpleasant	0.939	3	131	6	1	encoding
68.020	3	rep1	little pleasant	1.180	3	133	7	1	encoding
80.019	3	rep1	very pleasant	1.028	3	137	8	1	encoding
92.017	3	rep1	little pleasant	1.142	3	132	9	1	encoding
104.016	3	0.0	n/a	n/a	n/a	400	10	1	n/a
110.016	3	rep2	little pleasant	1.272	3	131	11	1	encoding
122.014	3	rep2	very pleasant	1.249	3	133	12	1	encoding
134.013	3	rep2	little pleasant	0.962	3	132	13	1	encoding
146.012	3	rep2	little pleasant	0.964	3	137	14	1	encoding
158.011	3	rep2	little unpleasant	1.116	3	138	15	1	encoding
170.009	3	rep2	very pleasant	1.101	3	136	16	1	encoding
182.008	3	rep2	little unpleasant	1.399	3	134	17	1	encoding
194.007	3	rep2	little pleasant	0.952	3	135	18	1	encoding
206.006	3	0.0	n/a	n/a	n/a	410	19	1	n/a
212.005	3	rep3	little unpleasant	0.786	3	134	20	1	encoding
224.004	3	rep3	little pleasant	1.051	3	132	21	1	encoding
236.020	3	rep3	little pleasant	1.012	3	138	22	1	encoding
248.018	3	rep3	very pleasant	1.253	3	133	23	1	encoding
260.017	3	rep3	little pleasant	1.254	3	137	24	1	encoding
272.016	3	rep3	little pleasant	0.943	3	136	25	1	encoding
284.015	3	rep3	little pleasant	1.288	3	135	26	1	encoding
296.014	3	rep3	little pleasant	1.298	3	131	27	1	encoding
