onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.020	3	0.0	n/a	n/a	n/a	130	55	3	n/a
8.019	3	rep1	very unpleasant	0.908	5	155	56	3	encoding
20.018	3	rep1	little pleasant	1.101	5	154	57	3	encoding
32.017	3	rep1	very unpleasant	1.246	5	157	58	3	encoding
44.015	3	rep1	little unpleasant	0.992	5	153	59	3	encoding
56.014	3	rep1	little unpleasant	1.177	5	151	60	3	encoding
68.013	3	rep1	very unpleasant	1.058	5	158	61	3	encoding
80.012	3	rep1	very unpleasant	0.923	5	156	62	3	encoding
92.011	3	rep1	little unpleasant	1.277	5	152	63	3	encoding
104.009	3	0.0	n/a	n/a	n/a	400	64	3	n/a
110.009	3	rep2	very unpleasant	0.862	5	158	65	3	encoding
122.008	3	rep2	very unpleasant	1.096	5	155	66	3	encoding
134.006	3	rep2	very unpleasant	1.033	5	156	67	3	encoding
146.005	3	rep2	little pleasant	1.002	5	154	68	3	encoding
158.004	3	rep2	little unpleasant	1.411	5	152	69	3	encoding
170.019	3	rep2	little unpleasant	1.196	5	151	70	3	encoding
182.018	3	rep2	little pleasant	1.301	5	153	71	3	encoding
194.017	3	rep2	little unpleasant	0.998	5	157	72	3	encoding
206.016	3	0.0	n/a	n/a	n/a	410	73	3	n/a
212.015	3	rep3	little unpleasant	1.392	5	151	74	3	encoding
224.014	3	rep3	very unpleasant	1.217	5	156	75	3	encoding
236.013	3	rep3	little unpleasant	1.330	5	152	76	3	encoding
248.012	3	rep3	very unpleasant	1.468	5	158	77	3	encoding
260.010	3	rep3	little unpleasant	0.924	5	153	78	3	encoding
272.009	3	rep3	very unpleasant	1.102	5	157	79	3	encoding
284.008	3	rep3	little pleasant	1.079	5	154	80	3	encoding
296.007	3	rep3	very unpleasant	0.824	5	155	81	3	encoding
