onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.012	3	0.0	n/a	n/a	n/a	140	82	4	n/a
8.011	3	rep1	very pleasant	1.011	2	127	83	4	encoding
20.010	3	rep1	little pleasant	1.293	2	124	84	4	encoding
32.008	3	rep1	very pleasant	1.206	2	126	85	4	encoding
44.007	3	rep1	little pleasant	1.175	2	128	86	4	encoding
56.006	3	rep1	very pleasant	1.040	2	122	87	4	encoding
68.005	3	rep1	very pleasant	1.250	2	121	88	4	encoding
80.020	3	rep1	very pleasant	0.850	2	125	89	4	encoding
92.019	3	rep1	very pleasant	1.099	2	123	90	4	encoding
104.018	3	0.0	n/a	n/a	n/a	400	91	4	n/a
110.017	3	rep2	very pleasant	1.173	2	125	92	4	encoding
122.016	3	rep2	very pleasant	0.918	2	127	93	4	encoding
134.015	3	rep2	little pleasant	1.792	2	121	94	4	encoding
146.014	3	rep2	very pleasant	0.897	2	122	95	4	encoding
158.013	3	rep2	very pleasant	0.890	2	123	96	4	encoding
170.012	3	rep2	very pleasant	0.802	2	126	97	4	encoding
182.010	3	rep2	little pleasant	1.069	2	124	98	4	encoding
194.009	3	rep2	very pleasant	1.102	2	128	99	4	encoding
206.008	3	0.0	n/a	n/a	n/a	410	100	4	n/a
212.007	3	rep3	very pleasant	0.935	2	122	101	4	encoding
224.006	3	rep3	very pleasant	0.760	2	127	102	4	encoding
236.005	3	rep3	little pleasant	1.657	2	128	103	4	encoding
248.004	3	rep3	very pleasant	0.674	2	125	104	4	encoding
260.019	3	rep3	little pleasant	0.819	2	124	105	4	encoding
272.018	3	rep3	very pleasant	0.725	2	123	106	4	encoding
284.017	3	rep3	very pleasant	0.798	2	121	107	4	encoding
296.015	3	rep3	very pleasant	0.791	2	126	108	4	encoding
