onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.016	3	0.0	n/a	n/a	n/a	120	28	2	n/a
8.016	3	rep1	very unpleasant	1.471	5	158	29	2	encoding
20.014	3	rep1	little unpleasant	1.568	5	156	30	2	encoding
32.013	3	rep1	very unpleasant	1.354	5	153	31	2	encoding
44.012	3	rep1	little unpleasant	1.587	5	151	32	2	encoding
56.011	3	rep1	very unpleasant	1.844	5	155	33	2	encoding
68.026	3	rep1	little unpleasant	1.884	5	152	34	2	encoding
80.009	3	rep1	little pleasant	1.438	5	154	35	2	encoding
92.024	3	rep1	little pleasant	1.982	5	157	36	2	encoding
104.006	3	0.0	n/a	n/a	n/a	400	37	2	n/a
110.005	3	rep2	little pleasant	1.305	5	154	38	2	encoding
122.004	3	rep2	very unpleasant	1.186	5	156	39	2	encoding
134.020	3	rep2	very unpleasant	1.011	5	157	40	2	encoding
146.019	3	rep2	little unpleasant	1.044	5	152	41	2	encoding
158.034	3	rep2	little unpleasant	1.412	5	151	42	2	encoding
170.016	3	rep2	very unpleasant	0.999	5	155	43	2	encoding
182.015	3	rep2	very unpleasant	0.856	5	153	44	2	encoding
194.014	3	rep2	very unpleasant	0.889	5	158	45	2	encoding
206.013	3	0.0	n/a	n/a	n/a	410	46	2	n/a
212.012	3	rep3	little unpleasant	1.187	5	151	47	2	encoding
224.011	3	rep3	little pleasant	1.212	5	154	48	2	encoding
236.026	3	rep3	little unpleasant	0.972	5	157	49	2	encoding
248.008	3	rep3	little unpleasant	1.934	5	152	50	2	encoding
260.007	3	rep3	very unpleasant	2.247	5	158	51	2	encoding
272.023	3	rep3	very unpleasant	0.992	5	155	52	2	encoding
284.005	3	rep3	little unpleasant	2.186	5	156	53	2	encoding
296.005	3	rep3	very unpleasant	1.770	5	153	54	2	encoding
