onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.011	3	0.0	n/a	n/a	n/a	190	217	9	n/a
8.010	3	rep1	little pleasant	1.389	2	122	218	9	encoding
20.026	3	rep1	little pleasant	1.358	2	126	219	9	encoding
32.008	3	rep1	little pleasant	2.304	2	128	220	9	encoding
44.023	3	rep1	little pleasant	2.136	2	123	221	9	encoding
56.006	3	rep1	little pleasant	1.186	2	125	222	9	encoding
68.021	3	rep1	little pleasant	2.203	2	124	223	9	encoding
80.020	3	rep1	little unpleasant	2.452	2	127	224	9	encoding
92.019	3	rep1	little pleasant	1.365	2	121	225	9	encoding
104.017	3	0.0	n/a	n/a	n/a	400	226	9	n/a
110.017	3	rep2	little pleasant	1.327	2	126	227	9	encoding
122.016	3	rep2	little unpleasant	1.112	2	127	228	9	encoding
134.015	3	rep2	little pleasant	1.249	2	123	229	9	encoding
146.030	3	rep2	little pleasant	1.001	2	128	230	9	encoding
158.012	3	rep2	little pleasant	0.820	2	124	231	9	encoding
170.027	3	rep2	little pleasant	1.220	2	125	232	9	encoding
182.009	3	rep2	little pleasant	0.942	2	122	233	9	encoding
194.025	3	rep2	little pleasant	1.414	2	121	234	9	encoding
206.007	3	0.0	n/a	n/a	n/a	410	235	9	n/a
212.006	3	rep3	little pleasant	0.889	2	122	236	9	encoding
224.005	3	rep3	little pleasant	0.818	2	121	237	9	encoding
236.004	3	rep3	little pleasant	1.051	2	126	238	9	encoding
248.020	3	rep3	little pleasant	0.659	2	124	239	9	encoding
260.019	3	rep3	little unpleasant	0.972	2	127	240	9	encoding
272.017	3	rep3	little unpleasant	0.934	2	123	241	9	encoding
284.016	3	rep3	little pleasant	0.847	2	125	242	9	encoding
296.015	3	rep3	little pleasant	0.696	2	128	243	9	encoding
