onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.005	3	0.0	n/a	n/a	n/a	140	82	4	n/a
8.004	3	rep1	little unpleasant	0.940	6	167	83	4	encoding
20.019	3	rep1	little unpleasant	0.988	6	165	84	4	encoding
32.018	3	rep1	little unpleasant	1.006	6	162	85	4	encoding
44.017	3	rep1	little unpleasant	1.087	6	163	86	4	encoding
56.016	3	rep1	little unpleasant	0.952	6	168	87	4	encoding
68.015	3	rep1	little unpleasant	1.065	6	166	88	4	encoding
80.013	3	rep1	little pleasant	1.514	6	164	89	4	encoding
92.012	3	rep1	little unpleasant	1.331	6	161	90	4	encoding
104.011	3	0.0	n/a	n/a	n/a	400	91	4	n/a
110.010	3	rep2	little unpleasant	1.661	6	163	92	4	encoding
122.009	3	rep2	little unpleasant	1.158	6	165	93	4	encoding
134.008	3	rep2	little unpleasant	1.223	6	162	94	4	encoding
146.007	3	rep2	little unpleasant	1.065	6	167	95	4	encoding
158.006	3	rep2	little unpleasant	1.082	6	168	96	4	encoding
170.004	3	rep2	little unpleasant	1.123	6	166	97	4	encoding
182.020	3	rep2	little unpleasant	1.228	6	164	98	4	encoding
194.019	3	rep2	little unpleasant	1.301	6	161	99	4	encoding
206.017	3	0.0	n/a	n/a	n/a	410	100	4	n/a
212.017	3	rep3	little pleasant	1.215	6	164	101	4	encoding
224.016	3	rep3	little unpleasant	1.464	6	167	102	4	encoding
236.015	3	rep3	little unpleasant	1.057	6	161	103	4	encoding
248.013	3	rep3	little unpleasant	1.554	6	168	104	4	encoding
260.012	3	rep3	little unpleasant	1.643	6	165	105	4	encoding
272.011	3	rep3	little unpleasant	1.205	6	162	106	4	encoding
284.010	3	rep3	little unpleasant	1.150	6	163	107	4	encoding
296.008	3	rep3	little unpleasant	1.383	6	166	108	4	encoding
