onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.012	3	0.0	n/a	n/a	n/a	110	1	1	n/a
8.012	3	rep1	little pleasant	1.315	3	134	2	1	encoding
20.011	3	rep1	little pleasant	1.269	3	137	3	1	encoding
32.009	3	rep1	little pleasant	1.518	3	136	4	1	encoding
44.008	3	rep1	very pleasant	1.719	3	135	5	1	encoding
56.007	3	rep1	very pleasant	1.160	3	131	6	1	encoding
68.022	3	rep1	little pleasant	1.809	3	132	7	1	encoding
80.004	3	rep1	very pleasant	1.427	3	133	8	1	encoding
92.020	3	rep1	very pleasant	2.003	3	138	9	1	encoding
104.019	3	0.0	n/a	n/a	n/a	400	10	1	n/a
110.018	3	rep2	very pleasant	1.085	3	131	11	1	encoding
122.017	3	rep2	very pleasant	1.525	3	137	12	1	encoding
134.016	3	rep2	very pleasant	2.240	3	134	13	1	encoding
146.032	3	rep2	very pleasant	1.080	3	135	14	1	encoding
158.014	3	rep2	very pleasant	1.329	3	133	15	1	encoding
170.012	3	rep2	very pleasant	1.187	3	136	16	1	encoding
182.028	3	rep2	very pleasant	2.788	3	132	17	1	encoding
194.010	3	rep2	little unpleasant	2.142	3	138	18	1	encoding
206.009	3	0.0	n/a	n/a	n/a	410	19	1	n/a
212.025	3	rep3	little pleasant	2.358	3	138	20	1	encoding
224.007	3	rep3	very pleasant	1.616	3	134	21	1	encoding
236.006	3	rep3	very pleasant	1.393	3	136	22	1	encoding
248.005	3	rep3	very pleasant	1.386	3	132	23	1	encoding
260.020	3	rep3	little pleasant	1.971	3	131	24	1	encoding
272.019	3	rep3	very pleasant	0.908	3	135	25	1	encoding
284.018	3	rep3	very pleasant	1.174	3	133	26	1	encoding
296.016	3	rep3	very pleasant	1.447	3	137	27	1	encoding
