onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.009	3	0.0	n/a	n/a	n/a	140	82	4	n/a
8.008	3	rep1	little pleasant	0.551	1	113	83	4	encoding
20.024	3	rep1	little unpleasant	1.103	1	112	84	4	encoding
32.006	3	rep1	little pleasant	1.113	1	114	85	4	encoding
44.022	3	rep1	very unpleasant	1.585	1	116	86	4	encoding
56.020	3	rep1	little pleasant	1.171	1	117	87	4	encoding
68.019	3	rep1	little unpleasant	1.156	1	115	88	4	encoding
80.018	3	rep1	little pleasant	0.670	1	118	89	4	encoding
92.017	3	rep1	little unpleasant	1.302	1	111	90	4	encoding
104.015	3	0.0	n/a	n/a	n/a	400	91	4	n/a
110.015	3	rep2	little pleasant	0.952	1	113	92	4	encoding
122.014	3	rep2	little pleasant	0.833	1	118	93	4	encoding
134.029	3	rep2	little pleasant	1.202	1	114	94	4	encoding
146.011	3	rep2	little unpleasant	1.212	1	111	95	4	encoding
158.010	3	rep2	little unpleasant	1.077	1	116	96	4	encoding
170.009	3	rep2	little unpleasant	0.918	1	115	97	4	encoding
182.024	3	rep2	little pleasant	0.886	1	117	98	4	encoding
194.006	3	rep2	little unpleasant	1.129	1	112	99	4	encoding
206.022	3	0.0	n/a	n/a	n/a	410	100	4	n/a
212.004	3	rep3	little pleasant	0.634	1	112	101	4	encoding
224.020	3	rep3	little pleasant	0.563	1	116	102	4	encoding
236.019	3	rep3	little pleasant	0.900	1	118	103	4	encoding
248.018	3	rep3	little unpleasant	1.069	1	111	104	4	encoding
260.016	3	rep3	little pleasant	0.870	1	117	105	4	encoding
272.015	3	rep3	little unpleasant	0.864	1	115	106	4	encoding
284.014	3	rep3	little pleasant	0.585	1	114	107	4	encoding
296.013	3	rep3	very pleasant	1.162	1	113	108	4	encoding
