onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.015	3	0.0	n/a	n/a	n/a	130	55	3	n/a
8.014	3	rep1	little pleasant	1.224	1	113	56	3	encoding
20.013	3	rep1	little unpleasant	1.097	1	117	57	3	encoding
32.012	3	rep1	very pleasant	1.387	1	114	58	3	encoding
44.010	3	rep1	little unpleasant	1.037	1	118	59	3	encoding
56.009	3	rep1	little pleasant	0.661	1	112	60	3	encoding
68.008	3	rep1	little unpleasant	0.678	1	116	61	3	encoding
80.007	3	rep1	little pleasant	1.032	1	115	62	3	encoding
92.006	3	rep1	little pleasant	1.168	1	111	63	3	encoding
104.021	3	0.0	n/a	n/a	n/a	400	64	3	n/a
110.004	3	rep2	little pleasant	0.938	1	118	65	3	encoding
122.019	3	rep2	little pleasant	0.963	1	112	66	3	encoding
134.018	3	rep2	little unpleasant	0.868	1	114	67	3	encoding
146.017	3	rep2	little unpleasant	1.541	1	116	68	3	encoding
158.016	3	rep2	little unpleasant	0.870	1	111	69	3	encoding
170.014	3	rep2	little unpleasant	0.784	1	113	70	3	encoding
182.013	3	rep2	n/a	n/a	1	117	71	3	encoding
194.029	3	rep2	little unpleasant	1.137	1	115	72	3	encoding
206.011	3	0.0	n/a	n/a	n/a	410	73	3	n/a
212.010	3	rep3	little unpleasant	0.428	1	112	74	3	encoding
224.009	3	rep3	n/a	n/a	1	111	75	3	encoding
236.008	3	rep3	little pleasant	0.958	1	116	76	3	encoding
248.007	3	rep3	little pleasant	0.799	1	115	77	3	encoding
260.005	3	rep3	little pleasant	0.793	1	113	78	3	encoding
272.004	3	rep3	little unpleasant	1.034	1	117	79	3	encoding
284.020	3	rep3	little pleasant	1.018	1	118	80	3	encoding
296.019	3	rep3	little pleasant	1.307	1	114	81	3	encoding
