onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.006	3	0.0	n/a	n/a	n/a	170	163	7	n/a
8.006	3	rep1	little pleasant	0.754	7	178	164	7	encoding
20.006	3	rep1	little unpleasant	0.674	7	171	165	7	encoding
32.020	3	rep1	little pleasant	0.844	7	174	166	7	encoding
44.019	3	rep1	little pleasant	0.661	7	173	167	7	encoding
56.017	3	rep1	little pleasant	0.758	7	175	168	7	encoding
68.016	3	rep1	little pleasant	0.703	7	176	169	7	encoding
80.015	3	rep1	little pleasant	0.825	7	172	170	7	encoding
92.014	3	rep1	little pleasant	0.602	7	177	171	7	encoding
104.030	3	0.0	n/a	n/a	n/a	400	172	7	n/a
110.012	3	rep2	little pleasant	0.820	7	177	173	7	encoding
122.011	3	rep2	little pleasant	0.933	7	175	174	7	encoding
134.026	3	rep2	little pleasant	0.557	7	178	175	7	encoding
146.025	3	rep2	very unpleasant	0.000	7	174	176	7	encoding
158.007	3	rep2	little pleasant	0.696	7	172	177	7	encoding
170.006	3	rep2	little pleasant	0.954	7	176	178	7	encoding
182.005	3	rep2	little pleasant	0.810	7	171	179	7	encoding
194.020	3	rep2	little pleasant	0.875	7	173	180	7	encoding
206.019	3	0.0	n/a	n/a	n/a	410	181	7	n/a
212.019	3	rep3	little pleasant	0.580	7	178	182	7	encoding
224.017	3	rep3	little pleasant	0.982	7	176	183	7	encoding
236.016	3	rep3	little unpleasant	0.743	7	172	184	7	encoding
248.015	3	rep3	little pleasant	0.664	7	175	185	7	encoding
260.014	3	rep3	little pleasant	0.842	7	177	186	7	encoding
272.029	3	rep3	little pleasant	0.562	7	174	187	7	encoding
284.011	3	rep3	little pleasant	0.749	7	173	188	7	encoding
296.010	3	rep3	n/a	n/a	7	171	189	7	encoding
