onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.010	3	0.0	n/a	n/a	n/a	120	28	2	n/a
8.010	3	rep1	little unpleasant	1.310	7	178	29	2	encoding
20.008	3	rep1	little pleasant	1.248	7	173	30	2	encoding
32.007	3	rep1	little unpleasant	1.352	7	171	31	2	encoding
44.006	3	rep1	little unpleasant	1.266	7	176	32	2	encoding
56.005	3	rep1	little pleasant	2.147	7	174	33	2	encoding
68.004	3	rep1	very unpleasant	1.747	7	177	34	2	encoding
80.020	3	rep1	little unpleasant	1.557	7	175	35	2	encoding
92.018	3	rep1	little unpleasant	1.174	7	172	36	2	encoding
104.017	3	0.0	n/a	n/a	n/a	400	37	2	n/a
110.017	3	rep2	little unpleasant	1.215	7	172	38	2	encoding
122.015	3	rep2	little pleasant	1.641	7	173	39	2	encoding
134.014	3	rep2	little unpleasant	0.962	7	175	40	2	encoding
146.013	3	rep2	very unpleasant	1.595	7	177	41	2	encoding
158.012	3	rep2	little unpleasant	1.676	7	174	42	2	encoding
170.011	3	rep2	little unpleasant	1.293	7	176	43	2	encoding
182.009	3	rep2	little unpleasant	0.831	7	171	44	2	encoding
194.008	3	rep2	very unpleasant	1.624	7	178	45	2	encoding
206.007	3	0.0	n/a	n/a	n/a	410	46	2	n/a
212.006	3	rep3	little unpleasant	0.849	7	174	47	2	encoding
224.005	3	rep3	little pleasant	1.155	7	173	48	2	encoding
236.005	3	rep3	little unpleasant	1.099	7	178	49	2	encoding
248.019	3	rep3	little unpleasant	1.581	7	175	50	2	encoding
260.018	3	rep3	little unpleasant	0.750	7	172	51	2	encoding
272.017	3	rep3	very unpleasant	0.871	7	176	52	2	encoding
284.016	3	rep3	little unpleasant	0.824	7	171	53	2	encoding
296.015	3	rep3	very unpleasant	0.809	7	177	54	2	encoding
