onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.017	3	0.0	n/a	n/a	n/a	150	109	5	n/a
8.016	3	rep1	little unpleasant	1.024	6	167	110	5	encoding
20.015	3	rep1	very unpleasant	1.352	6	165	111	5	encoding
32.014	3	rep1	very unpleasant	1.193	6	168	112	5	encoding
44.013	3	rep1	little unpleasant	1.355	6	162	113	5	encoding
56.012	3	rep1	little unpleasant	1.636	6	164	114	5	encoding
68.010	3	rep1	little unpleasant	1.037	6	161	115	5	encoding
80.009	3	rep1	very unpleasant	1.686	6	163	116	5	encoding
92.008	3	rep1	little unpleasant	0.983	6	166	117	5	encoding
104.007	3	0.0	n/a	n/a	n/a	400	118	5	n/a
110.007	3	rep2	little unpleasant	0.993	6	164	119	5	encoding
122.005	3	rep2	little unpleasant	1.210	6	161	120	5	encoding
134.005	3	rep2	very unpleasant	1.459	6	162	121	5	encoding
146.019	3	rep2	very unpleasant	1.004	6	163	122	5	encoding
158.018	3	rep2	very unpleasant	0.878	6	167	123	5	encoding
170.017	3	rep2	little unpleasant	1.510	6	165	124	5	encoding
182.016	3	rep2	very unpleasant	1.080	6	168	125	5	encoding
194.015	3	rep2	little unpleasant	1.473	6	166	126	5	encoding
206.013	3	0.0	n/a	n/a	n/a	410	127	5	n/a
212.013	3	rep3	very unpleasant	0.850	6	167	128	5	encoding
224.012	3	rep3	very unpleasant	1.348	6	163	129	5	encoding
236.010	3	rep3	very unpleasant	0.909	6	161	130	5	encoding
248.009	3	rep3	very unpleasant	1.111	6	162	131	5	encoding
260.008	3	rep3	little unpleasant	1.200	6	166	132	5	encoding
272.007	3	rep3	very unpleasant	1.248	6	168	133	5	encoding
284.006	3	rep3	little unpleasant	1.410	6	164	134	5	encoding
296.005	3	rep3	little unpleasant	1.196	6	165	135	5	encoding
