onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.005	3	0.0	n/a	n/a	n/a	110	1	1	n/a
8.004	3	rep1	little pleasant	1.563	8	187	2	1	encoding
20.020	3	rep1	little unpleasant	1.540	8	181	3	1	encoding
32.019	3	rep1	little unpleasant	1.205	8	185	4	1	encoding
44.017	3	rep1	little pleasant	2.167	8	186	5	1	encoding
56.016	3	rep1	little unpleasant	1.656	8	182	6	1	encoding
68.015	3	rep1	little unpleasant	1.536	8	184	7	1	encoding
80.014	3	rep1	very unpleasant	1.586	8	188	8	1	encoding
92.013	3	rep1	little unpleasant	1.523	8	183	9	1	encoding
104.011	3	0.0	n/a	n/a	n/a	400	10	1	n/a
110.011	3	rep2	little pleasant	0.732	8	186	11	1	encoding
122.010	3	rep2	little pleasant	1.774	8	188	12	1	encoding
134.009	3	rep2	little unpleasant	1.335	8	185	13	1	encoding
146.007	3	rep2	little unpleasant	2.065	8	182	14	1	encoding
158.006	3	rep2	little unpleasant	1.738	8	181	15	1	encoding
170.005	3	rep2	little unpleasant	2.027	8	184	16	1	encoding
182.005	3	rep2	little pleasant	1.203	8	187	17	1	encoding
194.019	3	rep2	little unpleasant	2.140	8	183	18	1	encoding
206.018	3	0.0	n/a	n/a	n/a	410	19	1	n/a
212.018	3	rep3	little unpleasant	1.446	8	181	20	1	encoding
224.016	3	rep3	little pleasant	1.447	8	183	21	1	encoding
236.015	3	rep3	little pleasant	1.352	8	187	22	1	encoding
248.014	3	rep3	very unpleasant	1.618	8	184	23	1	encoding
260.013	3	rep3	little pleasant	1.643	8	182	24	1	encoding
272.011	3	rep3	little unpleasant	1.916	8	185	25	1	encoding
284.010	3	rep3	little pleasant	1.182	8	186	26	1	encoding
296.009	3	rep3	little pleasant	0.967	8	188	27	1	encoding
