onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.005	3	0.0	n/a	n/a	n/a	110	1	1	n/a
8.005	3	rep1	very pleasant	0.883	1	113	2	1	encoding
20.020	3	rep1	very pleasant	1.724	1	114	3	1	encoding
32.018	3	rep1	very pleasant	1.357	1	115	4	1	encoding
44.017	3	rep1	little pleasant	1.015	1	118	5	1	encoding
56.016	3	rep1	little pleasant	1.328	1	116	6	1	encoding
68.015	3	rep1	little pleasant	1.280	1	112	7	1	encoding
80.014	3	rep1	little pleasant	1.306	1	117	8	1	encoding
92.013	3	rep1	little pleasant	1.067	1	111	9	1	encoding
104.011	3	0.0	n/a	n/a	n/a	400	10	1	n/a
110.011	3	rep2	little pleasant	1.229	1	117	11	1	encoding
122.010	3	rep2	little pleasant	1.094	1	118	12	1	encoding
134.009	3	rep2	very pleasant	1.399	1	113	13	1	encoding
146.007	3	rep2	little pleasant	1.033	1	114	14	1	encoding
158.006	3	rep2	little pleasant	1.273	1	111	15	1	encoding
170.005	3	rep2	little pleasant	1.179	1	116	16	1	encoding
182.004	3	rep2	little pleasant	0.948	1	115	17	1	encoding
194.019	3	rep2	little pleasant	0.708	1	112	18	1	encoding
206.018	3	0.0	n/a	n/a	n/a	410	19	1	n/a
212.017	3	rep3	little pleasant	0.934	1	117	20	1	encoding
224.016	3	rep3	little pleasant	0.792	1	113	21	1	encoding
236.015	3	rep3	little pleasant	1.337	1	115	22	1	encoding
248.014	3	rep3	little pleasant	1.426	1	114	23	1	encoding
260.013	3	rep3	little pleasant	1.100	1	116	24	1	encoding
272.011	3	rep3	very pleasant	1.437	1	111	25	1	encoding
284.010	3	rep3	very pleasant	1.413	1	118	26	1	encoding
296.009	3	rep3	little pleasant	1.271	1	112	27	1	encoding
