onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.012	3	0.0	n/a	n/a	n/a	110	1	1	n/a
8.011	3	rep1	little pleasant	1.365	6	164	2	1	encoding
20.010	3	rep1	little pleasant	1.798	6	167	3	1	encoding
32.009	3	rep1	little unpleasant	2.215	6	163	4	1	encoding
44.024	3	rep1	little pleasant	1.263	6	168	5	1	encoding
56.006	3	rep1	little pleasant	1.777	6	165	6	1	encoding
68.005	3	rep1	little pleasant	1.522	6	166	7	1	encoding
80.004	3	rep1	little pleasant	2.179	6	161	8	1	encoding
92.019	3	rep1	little pleasant	0.821	6	162	9	1	encoding
104.018	3	0.0	n/a	n/a	n/a	400	10	1	n/a
110.017	3	rep2	little pleasant	0.670	6	167	11	1	encoding
122.017	3	rep2	little pleasant	1.119	6	166	12	1	encoding
134.015	3	rep2	little pleasant	1.136	6	165	13	1	encoding
146.014	3	rep2	little pleasant	1.418	6	161	14	1	encoding
158.013	3	rep2	little pleasant	1.354	6	163	15	1	encoding
170.012	3	rep2	little pleasant	1.259	6	164	16	1	encoding
182.010	3	rep2	little pleasant	0.860	6	168	17	1	encoding
194.009	3	rep2	little pleasant	1.022	6	162	18	1	encoding
206.008	3	0.0	n/a	n/a	n/a	410	19	1	n/a
212.007	3	rep3	little pleasant	0.791	6	167	20	1	encoding
224.006	3	rep3	little pleasant	1.113	6	162	21	1	encoding
236.005	3	rep3	little pleasant	0.746	6	168	22	1	encoding
248.004	3	rep3	little pleasant	1.171	6	165	23	1	encoding
260.019	3	rep3	little pleasant	2.011	6	164	24	1	encoding
272.018	3	rep3	little pleasant	1.293	6	161	25	1	encoding
284.017	3	rep3	little unpleasant	1.495	6	163	26	1	encoding
296.015	3	rep3	little unpleasant	1.063	6	166	27	1	encoding
