onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.005	3	0.0	n/a	n/a	n/a	130	55	3	n/a
8.005	3	rep1	little pleasant	1.258	7	175	56	3	encoding
20.004	3	rep1	little pleasant	1.402	7	173	57	3	encoding
32.019	3	rep1	little pleasant	0.884	7	178	58	3	encoding
44.018	3	rep1	little pleasant	1.333	7	171	59	3	encoding
56.017	3	rep1	little pleasant	0.966	7	176	60	3	encoding
68.015	3	rep1	little pleasant	0.808	7	172	61	3	encoding
80.014	3	rep1	little unpleasant	1.072	7	174	62	3	encoding
92.013	3	rep1	little unpleasant	1.002	7	177	63	3	encoding
104.012	3	0.0	n/a	n/a	n/a	400	64	3	n/a
110.011	3	rep2	little unpleasant	1.011	7	175	65	3	encoding
122.027	3	rep2	little unpleasant	1.292	7	172	66	3	encoding
134.009	3	rep2	little unpleasant	2.255	7	178	67	3	encoding
146.008	3	rep2	little unpleasant	0.679	7	177	68	3	encoding
158.006	3	rep2	little unpleasant	0.808	7	176	69	3	encoding
170.005	3	rep2	little unpleasant	0.714	7	174	70	3	encoding
182.004	3	rep2	little unpleasant	0.475	7	171	71	3	encoding
194.020	3	rep2	little unpleasant	0.620	7	173	72	3	encoding
206.018	3	0.0	n/a	n/a	n/a	410	73	3	n/a
212.018	3	rep3	little unpleasant	0.860	7	174	74	3	encoding
224.016	3	rep3	little unpleasant	0.718	7	177	75	3	encoding
236.015	3	rep3	little unpleasant	0.615	7	173	76	3	encoding
248.014	3	rep3	little unpleasant	0.673	7	172	77	3	encoding
260.030	3	rep3	little unpleasant	0.609	7	178	78	3	encoding
272.012	3	rep3	little unpleasant	0.755	7	171	79	3	encoding
284.010	3	rep3	little unpleasant	0.869	7	175	80	3	encoding
296.009	3	rep3	little unpleasant	0.822	7	176	81	3	encoding
