onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.019	3	0.0	n/a	n/a	n/a	170	163	7	n/a
8.018	3	rep1	little pleasant	1.949	2	121	164	7	encoding
20.017	3	rep1	little pleasant	2.158	2	122	165	7	encoding
32.016	3	rep1	little pleasant	0.871	2	125	166	7	encoding
44.031	3	rep1	little pleasant	1.224	2	123	167	7	encoding
56.013	3	rep1	little pleasant	1.026	2	126	168	7	encoding
68.012	3	rep1	little pleasant	1.019	2	124	169	7	encoding
80.011	3	rep1	little pleasant	1.468	2	127	170	7	encoding
92.010	3	rep1	little pleasant	1.254	2	128	171	7	encoding
104.025	3	0.0	n/a	n/a	n/a	400	172	7	n/a
110.008	3	rep2	little pleasant	1.343	2	127	173	7	encoding
122.024	3	rep2	little pleasant	1.024	2	122	174	7	encoding
134.006	3	rep2	little pleasant	0.974	2	124	175	7	encoding
146.004	3	rep2	little pleasant	0.683	2	121	176	7	encoding
158.020	3	rep2	little pleasant	0.763	2	126	177	7	encoding
170.019	3	rep2	little pleasant	0.972	2	123	178	7	encoding
182.018	3	rep2	little pleasant	0.774	2	128	179	7	encoding
194.016	3	rep2	little pleasant	0.943	2	125	180	7	encoding
206.032	3	0.0	n/a	n/a	n/a	410	181	7	n/a
212.015	3	rep3	very pleasant	0.944	2	123	182	7	encoding
224.030	3	rep3	very pleasant	1.097	2	126	183	7	encoding
236.012	3	rep3	very pleasant	1.019	2	128	184	7	encoding
248.028	3	rep3	very pleasant	1.323	2	121	185	7	encoding
260.010	3	rep3	very pleasant	0.974	2	122	186	7	encoding
272.026	3	rep3	very pleasant	1.333	2	125	187	7	encoding
284.024	3	rep3	little pleasant	0.903	2	124	188	7	encoding
296.006	3	rep3	very pleasant	1.001	2	127	189	7	encoding
