onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.006	3	0.0	n/a	n/a	n/a	110	1	1	n/a
8.005	3	rep1	little unpleasant	1.898	4	145	2	1	encoding
20.005	3	rep1	little pleasant	1.163	4	143	3	1	encoding
32.019	3	rep1	little unpleasant	1.732	4	146	4	1	encoding
44.018	3	rep1	little unpleasant	2.109	4	141	5	1	encoding
56.017	3	rep1	little pleasant	1.135	4	147	6	1	encoding
68.016	3	rep1	little unpleasant	2.208	4	144	7	1	encoding
80.015	3	rep1	little unpleasant	1.569	4	142	8	1	encoding
92.014	3	rep1	little pleasant	1.427	4	148	9	1	encoding
104.012	3	0.0	n/a	n/a	n/a	400	10	1	n/a
110.012	3	rep2	little unpleasant	2.060	4	144	11	1	encoding
122.011	3	rep2	little pleasant	1.333	4	147	12	1	encoding
134.009	3	rep2	little unpleasant	1.207	4	141	13	1	encoding
146.008	3	rep2	little unpleasant	1.207	4	145	14	1	encoding
158.007	3	rep2	little pleasant	0.841	4	143	15	1	encoding
170.006	3	rep2	little unpleasant	1.369	4	142	16	1	encoding
182.005	3	rep2	little pleasant	1.179	4	148	17	1	encoding
194.020	3	rep2	little unpleasant	1.267	4	146	18	1	encoding
206.019	3	0.0	n/a	n/a	n/a	410	19	1	n/a
212.018	3	rep3	little unpleasant	0.757	4	146	20	1	encoding
224.017	3	rep3	little pleasant	0.894	4	147	21	1	encoding
236.016	3	rep3	little unpleasant	0.927	4	145	22	1	encoding
248.015	3	rep3	little pleasant	0.873	4	143	23	1	encoding
260.014	3	rep3	little pleasant	0.961	4	148	24	1	encoding
272.029	3	rep3	little unpleasant	1.754	4	144	25	1	encoding
284.011	3	rep3	little unpleasant	1.421	4	142	26	1	encoding
296.027	3	rep3	little unpleasant	1.333	4	141	27	1	encoding
