onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.012	3	0.0	n/a	n/a	n/a	140	82	4	n/a
8.011	3	rep1	very pleasant	1.501	3	131	83	4	encoding
20.010	3	rep1	little pleasant	2.350	3	137	84	4	encoding
32.025	3	rep1	little pleasant	1.094	3	134	85	4	encoding
44.008	3	rep1	very pleasant	2.064	3	136	86	4	encoding
56.023	3	rep1	very pleasant	1.752	3	135	87	4	encoding
68.005	3	rep1	little pleasant	1.315	3	132	88	4	encoding
80.005	3	rep1	little pleasant	1.890	3	138	89	4	encoding
92.019	3	rep1	very pleasant	1.596	3	133	90	4	encoding
104.018	3	0.0	n/a	n/a	n/a	400	91	4	n/a
110.018	3	rep2	little pleasant	0.999	3	136	92	4	encoding
122.016	3	rep2	very pleasant	0.855	3	135	93	4	encoding
134.015	3	rep2	little pleasant	1.280	3	138	94	4	encoding
146.014	3	rep2	little pleasant	2.889	3	132	95	4	encoding
158.013	3	rep2	little pleasant	0.978	3	134	96	4	encoding
170.012	3	rep2	very pleasant	2.459	3	137	97	4	encoding
182.010	3	rep2	very pleasant	1.661	3	133	98	4	encoding
194.009	3	rep2	very pleasant	2.046	3	131	99	4	encoding
206.025	3	0.0	n/a	n/a	n/a	410	100	4	n/a
212.007	3	rep3	very pleasant	1.304	3	133	101	4	encoding
224.006	3	rep3	very pleasant	1.049	3	136	102	4	encoding
236.005	3	rep3	little pleasant	1.714	3	132	103	4	encoding
248.005	3	rep3	little pleasant	1.963	3	131	104	4	encoding
260.019	3	rep3	little pleasant	0.868	3	134	105	4	encoding
272.018	3	rep3	little pleasant	0.830	3	138	106	4	encoding
284.017	3	rep3	very pleasant	1.094	3	137	107	4	encoding
296.016	3	rep3	very pleasant	1.704	3	135	108	4	encoding
