onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.021	3	0.0	n/a	n/a	n/a	130	55	3	n/a
8.020	3	rep1	very unpleasant	1.484	6	161	56	3	encoding
20.018	3	rep1	little unpleasant	1.973	6	164	57	3	encoding
32.017	3	rep1	very unpleasant	1.086	6	166	58	3	encoding
44.016	3	rep1	very unpleasant	1.487	6	165	59	3	encoding
56.015	3	rep1	very unpleasant	1.208	6	168	60	3	encoding
68.014	3	rep1	very unpleasant	1.065	6	162	61	3	encoding
80.013	3	rep1	little unpleasant	2.164	6	163	62	3	encoding
92.011	3	rep1	little unpleasant	1.724	6	167	63	3	encoding
104.027	3	0.0	n/a	n/a	n/a	400	64	3	n/a
110.010	3	rep2	very unpleasant	1.925	6	162	65	3	encoding
122.008	3	rep2	little unpleasant	1.111	6	167	66	3	encoding
134.007	3	rep2	very unpleasant	1.456	6	161	67	3	encoding
146.006	3	rep2	very unpleasant	2.033	6	168	68	3	encoding
158.005	3	rep2	very unpleasant	1.218	6	163	69	3	encoding
170.020	3	rep2	little unpleasant	2.107	6	164	70	3	encoding
182.019	3	rep2	little unpleasant	1.101	6	166	71	3	encoding
194.018	3	rep2	little unpleasant	1.166	6	165	72	3	encoding
206.017	3	0.0	n/a	n/a	n/a	410	73	3	n/a
212.016	3	rep3	little unpleasant	1.823	6	166	74	3	encoding
224.015	3	rep3	little unpleasant	2.120	6	162	75	3	encoding
236.014	3	rep3	little unpleasant	1.218	6	165	76	3	encoding
248.029	3	rep3	n/a	n/a	6	167	77	3	encoding
260.011	3	rep3	very unpleasant	1.036	6	168	78	3	encoding
272.027	3	rep3	little unpleasant	1.477	6	163	79	3	encoding
284.009	3	rep3	very unpleasant	0.974	6	161	80	3	encoding
296.008	3	rep3	little unpleasant	0.928	6	164	81	3	encoding
