onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.020	3	0.0	n/a	n/a	n/a	160	136	6	n/a
8.019	3	rep1	little pleasant	1.605	2	123	137	6	encoding
20.018	3	rep1	little pleasant	1.070	2	124	138	6	encoding
32.016	3	rep1	little pleasant	1.047	2	126	139	6	encoding
44.015	3	rep1	very pleasant	2.456	2	125	140	6	encoding
56.014	3	rep1	little pleasant	2.754	2	128	141	6	encoding
68.013	3	rep1	little pleasant	2.579	2	121	142	6	encoding
80.012	3	rep1	very pleasant	1.708	2	122	143	6	encoding
92.011	3	rep1	very pleasant	1.380	2	127	144	6	encoding
104.009	3	0.0	n/a	n/a	n/a	400	145	6	n/a
110.009	3	rep2	very pleasant	1.086	2	127	146	6	encoding
122.008	3	rep2	little pleasant	1.736	2	123	147	6	encoding
134.006	3	rep2	very pleasant	1.185	2	122	148	6	encoding
146.005	3	rep2	very pleasant	1.042	2	125	149	6	encoding
158.005	3	rep2	little pleasant	2.187	2	121	150	6	encoding
170.019	3	rep2	little pleasant	1.068	2	126	151	6	encoding
182.018	3	rep2	little pleasant	1.181	2	128	152	6	encoding
194.017	3	rep2	little pleasant	1.287	2	124	153	6	encoding
206.016	3	0.0	n/a	n/a	n/a	410	154	6	n/a
212.015	3	rep3	little pleasant	1.184	2	121	155	6	encoding
224.014	3	rep3	very pleasant	1.794	2	125	156	6	encoding
236.030	3	rep3	little pleasant	0.730	2	126	157	6	encoding
248.011	3	rep3	little pleasant	1.196	2	124	158	6	encoding
260.010	3	rep3	very pleasant	0.989	2	127	159	6	encoding
272.009	3	rep3	little pleasant	0.814	2	128	160	6	encoding
284.008	3	rep3	very pleasant	1.023	2	122	161	6	encoding
296.006	3	rep3	little pleasant	1.521	2	123	162	6	encoding
