onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.007	3	0.0	n/a	n/a	n/a	130	55	3	n/a
8.006	3	rep1	very unpleasant	0.898	9	196	56	3	encoding
20.005	3	rep1	little pleasant	0.883	9	193	57	3	encoding
32.020	3	rep1	little unpleasant	1.012	9	197	58	3	encoding
44.019	3	rep1	little unpleasant	1.069	9	191	59	3	encoding
56.017	3	rep1	little pleasant	0.654	9	195	60	3	encoding
68.016	3	rep1	very pleasant	1.112	9	194	61	3	encoding
80.015	3	rep1	little pleasant	1.241	9	198	62	3	encoding
92.014	3	rep1	very unpleasant	1.194	9	192	63	3	encoding
104.013	3	0.0	n/a	n/a	n/a	400	64	3	n/a
110.012	3	rep2	very unpleasant	0.532	9	191	65	3	encoding
122.011	3	rep2	little unpleasant	1.213	9	194	66	3	encoding
134.010	3	rep2	little pleasant	1.030	9	193	67	3	encoding
146.008	3	rep2	little pleasant	1.279	9	195	68	3	encoding
158.007	3	rep2	little unpleasant	0.833	9	192	69	3	encoding
170.006	3	rep2	little unpleasant	1.050	9	197	70	3	encoding
182.005	3	rep2	little unpleasant	1.210	9	198	71	3	encoding
194.020	3	rep2	very unpleasant	1.267	9	196	72	3	encoding
206.019	3	0.0	n/a	n/a	n/a	410	73	3	n/a
212.018	3	rep3	very unpleasant	0.733	9	195	74	3	encoding
224.017	3	rep3	little unpleasant	0.606	9	198	75	3	encoding
236.016	3	rep3	little unpleasant	1.000	9	194	76	3	encoding
248.015	3	rep3	little unpleasant	0.865	9	191	77	3	encoding
260.014	3	rep3	very unpleasant	0.738	9	192	78	3	encoding
272.012	3	rep3	very unpleasant	0.619	9	196	79	3	encoding
284.011	3	rep3	very unpleasant	1.068	9	197	80	3	encoding
296.010	3	rep3	little pleasant	1.214	9	193	81	3	encoding
