onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.020	3	0.0	n/a	n/a	n/a	130	55	3	n/a
8.020	3	rep1	little pleasant	1.404	9	194	56	3	encoding
20.018	3	rep1	little unpleasant	1.141	9	197	57	3	encoding
32.017	3	rep1	little pleasant	1.942	9	198	58	3	encoding
44.016	3	rep1	little unpleasant	0.976	9	192	59	3	encoding
56.015	3	rep1	little unpleasant	1.816	9	193	60	3	encoding
68.014	3	rep1	little unpleasant	1.394	9	196	61	3	encoding
80.013	3	rep1	very unpleasant	1.203	9	195	62	3	encoding
92.011	3	rep1	little unpleasant	1.764	9	191	63	3	encoding
104.010	3	0.0	n/a	n/a	n/a	400	64	3	n/a
110.010	3	rep2	little unpleasant	0.886	9	197	65	3	encoding
122.009	3	rep2	very unpleasant	1.279	9	195	66	3	encoding
134.007	3	rep2	little unpleasant	1.097	9	196	67	3	encoding
146.006	3	rep2	little unpleasant	1.418	9	191	68	3	encoding
158.005	3	rep2	little unpleasant	1.523	9	193	69	3	encoding
170.005	3	rep2	little pleasant	1.131	9	194	70	3	encoding
182.019	3	rep2	little unpleasant	1.508	9	192	71	3	encoding
194.018	3	rep2	little unpleasant	2.221	9	198	72	3	encoding
206.017	3	0.0	n/a	n/a	n/a	410	73	3	n/a
212.016	3	rep3	little unpleasant	1.343	9	193	74	3	encoding
224.015	3	rep3	little unpleasant	1.137	9	198	75	3	encoding
236.014	3	rep3	little unpleasant	0.722	9	197	76	3	encoding
248.013	3	rep3	little unpleasant	0.978	9	196	77	3	encoding
260.012	3	rep3	little pleasant	1.172	9	191	78	3	encoding
272.010	3	rep3	very unpleasant	1.165	9	195	79	3	encoding
284.009	3	rep3	little pleasant	1.118	9	194	80	3	encoding
296.008	3	rep3	little unpleasant	1.295	9	192	81	3	encoding
